time,f(t),IIR_CFE,Grunwald,exponential,recursive,shiftAvg1,shiftAvg9,shiftAvg5,shiftAvg3,shiftAvg8
4.5600,-0.9897,-2.2633,-2.2867,-2.3268,-2.1198,-2.0660,-2.4697,-2.6085,-2.5593,-2.4955
4.5700,-0.9979,-2.1064,-2.1507,-2.1989,-1.9845,-1.9289,-2.3265,-2.4593,-2.4201,-2.3550
4.5800,-0.9999,-1.9709,-2.0012,-2.0573,-1.8354,-1.7799,-2.1688,-2.2948,-2.2660,-2.1999
4.5900,-0.9957,-1.7888,-1.8393,-1.9030,-1.6766,-1.6197,-1.9977,-2.1160,-2.0978,-2.0311
4.6000,-0.9853,-1.6299,-1.6660,-1.7368,-1.5063,-1.4495,-1.8141,-1.9241,-1.9166,-1.8498
4.6100,-0.9687,-1.4267,-1.4823,-1.5599,-1.3262,-1.2702,-1.6192,-1.7203,-1.7235,-1.6570
4.6200,-0.9462,-1.2487,-1.2895,-1.3732,-1.1390,-1.0831,-1.4143,-1.5058,-1.5198,-1.4539
4.6300,-0.9177,-1.0289,-1.0886,-1.1781,-0.9436,-0.8892,-1.2005,-1.2819,-1.3066,-1.2417
4.6400,-0.8835,-0.8367,-0.8810,-0.9756,-0.7441,-0.6897,-0.9793,-1.0501,-1.0853,-1.0219
4.6500,-0.8439,-0.6054,-0.6679,-0.7671,-0.5368,-0.4860,-0.7520,-0.8118,-0.8574,-0.7958
4.6600,-0.7989,-0.4042,-0.4507,-0.5538,-0.3301,-0.2793,-0.5200,-0.5684,-0.6241,-0.5648
4.6700,-0.7491,-0.1667,-0.2307,-0.3371,-0.1173,-0.0708,-0.2848,-0.3216,-0.3870,-0.3303
4.6800,-0.6945,0.0380,-0.0093,-0.1183,0.0917,0.1382,-0.0478,-0.0728,-0.1475,-0.0938
4.6900,-0.6356,0.2762,0.2122,0.1012,0.3056,0.3462,0.1895,0.1764,0.0928,0.1433
4.7000,-0.5728,0.4790,0.4323,0.3200,0.5115,0.5522,0.4256,0.4245,0.3325,0.3795
4.7100,-0.5064,0.7124,0.6497,0.5368,0.7206,0.7546,0.6590,0.6700,0.5701,0.6132
4.7200,-0.4368,0.9079,0.8630,0.7503,0.9184,0.9524,0.8884,0.9112,0.8041,0.8431
4.7300,-0.3646,1.1310,1.0709,0.9591,1.1177,1.1443,1.1122,1.1467,1.0331,1.0677
4.7400,-0.2900,1.3138,1.2722,1.1619,1.3025,1.3290,1.3291,1.3751,1.2556,1.2856
4.7500,-0.2137,1.5216,1.4655,1.3574,1.4872,1.5055,1.5377,1.5949,1.4702,1.4955
4.7600,-0.1360,1.6868,1.6497,1.5445,1.6543,1.6726,1.7367,1.8047,1.6756,1.6960
4.7700,-0.0575,1.8746,1.8235,1.7219,1.8196,1.8292,1.9249,2.0032,1.8706,1.8859
4.7800,0.0214,2.0176,1.9860,1.8886,1.9648,1.9745,2.1012,2.1893,2.0539,2.0641
4.7900,0.1002,2.1810,2.1362,2.0435,2.1070,2.1075,2.2643,2.3617,2.2243,2.2293
4.8000,0.1783,2.2980,2.2730,2.1857,2.2269,2.2274,2.4134,2.5194,2.3808,2.3807
4.8100,0.2553,2.4334,2.3956,2.3143,2.3414,2.3334,2.5474,2.6613,2.5225,2.5172
4.8200,0.3307,2.5210,2.5033,2.4284,2.4329,2.4249,2.6656,2.7867,2.6485,2.6380
4.8300,0.4041,2.6254,2.5954,2.5274,2.5184,2.5014,2.7672,2.8947,2.7579,2.7423
4.8400,0.4749,2.6810,2.6714,2.6107,2.5793,2.5622,2.8516,2.9847,2.8501,2.8296
4.8500,0.5428,2.7523,2.7306,2.6777,2.6321,2.6071,2.9182,3.0560,2.9245,2.8992
4.8600,0.6074,2.7741,2.7729,2.7280,2.6608,2.6358,2.9666,3.1083,2.9807,2.9507
4.8700,0.6681,2.8109,2.7979,2.7613,2.6812,2.6480,2.9966,3.1412,3.0183,2.9838
4.8800,0.7247,2.7980,2.8054,2.7774,2.6769,2.6438,3.0079,3.1546,3.0370,2.9983
4.8900,0.7767,2.7997,2.7955,2.7762,2.6625,2.6231,3.0005,3.1483,3.0369,2.9941
4.9000,0.8240,2.7520,2.7682,2.7577,2.6255,2.5861,2.9744,3.1223,3.0177,2.9712
4.9100,0.8661,2.7191,2.7236,2.7221,2.5788,2.5330,2.9299,3.0769,2.9798,2.9298
4.9200,0.9028,2.6374,2.6620,2.6694,2.5099,2.4642,2.8670,3.0123,2.9232,2.8701
4.9300,0.9339,2.5710,2.5838,2.6002,2.4300,2.3799,2.7864,2.9290,2.8484,2.7925
4.9400,0.9592,2.4569,2.4896,2.5147,2.3310,2.2809,2.6883,2.8274,2.7559,2.6975
4.9500,0.9785,2.3592,2.3798,2.4136,2.2218,2.1677,2.5736,2.7081,2.6461,2.5857
4.9600,0.9917,2.2151,2.2552,2.2974,2.0951,2.0410,2.4428,2.5720,2.5198,2.4577
4.9700,0.9987,2.0888,2.1165,2.1669,1.9573,1.9016,2.2968,2.4198,2.3778,2.3145
4.9800,0.9996,1.9179,1.9646,2.0229,1.8060,1.7504,2.1365,2.2526,2.2210,2.1567
4.9900,0.9942,1.7666,1.8005,1.8663,1.6451,1.5882,1.9630,2.0713,2.0503,1.9856
5.0000,0.9826,1.5729,1.6252,1.6981,1.4731,1.4162,1.7772,1.8771,1.8668,1.8020
5.0100,0.9649,1.4006,1.4397,1.5193,1.2912,1.2354,1.5803,1.6711,1.6716,1.6071
5.0200,0.9412,1.1884,1.2453,1.3310,1.1026,1.0469,1.3736,1.4548,1.4660,1.4023
5.0300,0.9117,0.9999,1.0430,1.1344,0.9059,0.8518,1.1584,1.2293,1.2512,1.1886
5.0400,0.8764,0.7742,0.8343,0.9308,0.7056,0.6515,0.9359,0.9962,1.0286,0.9676
5.0500,0.8358,0.5745,0.6204,0.7213,0.4975,0.4471,0.7076,0.7569,0.7996,0.7405
5.0600,0.7899,0.3404,0.4025,0.5074,0.2903,0.2399,0.4749,0.5128,0.5655,0.5087
5.0700,0.7391,0.1350,0.1822,0.2902,0.0772,0.0312,0.2393,0.2655,0.3279,0.2737
5.0800,0.6837,-0.1021,-0.0393,0.0713,-0.1317,-0.1777,0.0021,0.0165,0.0881,0.0370
5.0900,0.6240,-0.3078,-0.2606,-0.1482,-0.3454,-0.3854,-0.2350,-0.2326,-0.1522,-0.2000
5.1000,0.5605,-0.5423,-0.4803,-0.3667,-0.5507,-0.5908,-0.4707,-0.4803,-0.3916,-0.4357
5.1100,0.4934,-0.7428,-0.6970,-0.5829,-0.7592,-0.7925,-0.7035,-0.7250,-0.6286,-0.6688
5.1200,0.4233,-0.9693,-0.9094,-0.7955,-0.9559,-0.9892,-0.9319,-0.9652,-0.8617,-0.8977
5.1300,0.3506,-1.1593,-1.1161,-1.0032,-1.1541,-1.1798,-1.1544,-1.1995,-1.0895,-1.1212
5.1400,0.2757,-1.3724,-1.3159,-1.2047,-1.3373,-1.3631,-1.3699,-1.4263,-1.3106,-1.3376
5.1500,0.1990,-1.5468,-1.5076,-1.3987,-1.5204,-1.5378,-1.5767,-1.6443,-1.5235,-1.5458
5.1600,0.1212,-1.7417,-1.6899,-1.5839,-1.6856,-1.7030,-1.7738,-1.8520,-1.7270,-1.7444
5.1700,0.0425,-1.8957,-1.8617,-1.7594,-1.8488,-1.8576,-1.9598,-2.0483,-1.9198,-1.9321
5.1800,-0.0363,-2.0680,-2.0219,-1.9239,-1.9918,-2.0007,-2.1337,-2.2318,-2.1007,-2.1079
5.1900,-0.1150,-2.1974,-2.1695,-2.0764,-2.1316,-2.1313,-2.2942,-2.4015,-2.2685,-2.2706
5.2000,-0.1930,-2.3431,-2.3037,-2.2160,-2.2489,-2.2486,-2.4405,-2.5563,-2.4223,-2.4191
5.2100,-0.2697,-2.4443,-2.4235,-2.3419,-2.3607,-2.3519,-2.5716,-2.6951,-2.5610,-2.5527
5.2200,-0.3448,-2.5602,-2.5283,-2.4532,-2.4494,-2.4406,-2.6866,-2.8172,-2.6839,-2.6704
5.2300,-0.4177,-2.6304,-2.6174,-2.5492,-2.5320,-2.5141,-2.7850,-2.9218,-2.7901,-2.7715
5.2400,-0.4880,-2.7139,-2.6902,-2.6294,-2.5898,-2.5719,-2.8660,-3.0083,-2.8789,-2.8554
5.2500,-0.5553,-2.7509,-2.7463,-2.6932,-2.6396,-2.6138,-2.9292,-3.0760,-2.9499,-2.9216
5.2600,-0.6191,-2.8004,-2.7852,-2.7402,-2.6651,-2.6393,-2.9742,-3.1247,-3.0025,-2.9696
5.2700,-0.6791,-2.8030,-2.8069,-2.7703,-2.6823,-2.6485,-3.0006,-3.1539,-3.0365,-2.9991
5.2800,-0.7349,-2.8175,-2.8111,-2.7831,-2.6750,-2.6411,-3.0084,-3.1635,-3.0516,-3.0101
5.2900,-0.7861,-2.7852,-2.7979,-2.7785,-2.6574,-2.6174,-2.9974,-3.1534,-3.0478,-3.0023
5.3000,-0.8323,-2.7649,-2.7672,-2.7567,-2.6173,-2.5773,-2.9678,-3.1237,-3.0251,-2.9759
5.3100,-0.8734,-2.6981,-2.7194,-2.7178,-2.5675,-2.5212,-2.9198,-3.0746,-2.9835,-2.9309
5.3200,-0.9091,-2.6437,-2.6546,-2.6619,-2.4957,-2.4494,-2.8535,-3.0064,-2.9235,-2.8678
5.3300,-0.9391,-2.5439,-2.5733,-2.5895,-2.4128,-2.3623,-2.7695,-2.9195,-2.8452,-2.7869
5.3400,-0.9633,-2.4571,-2.4761,-2.5010,-2.3110,-2.2606,-2.6682,-2.8145,-2.7493,-2.6886
5.3500,-0.9814,-2.3262,-2.3634,-2.3969,-2.1991,-2.1448,-2.5504,-2.6920,-2.6364,-2.5736
5.3600,-0.9935,-2.2097,-2.2361,-2.2780,-2.0699,-2.0156,-2.4167,-2.5527,-2.5070,-2.4427
5.3700,-0.9994,-2.0507,-2.0948,-2.1448,-1.9297,-1.8739,-2.2679,-2.3976,-2.3621,-2.2966
5.3800,-0.9990,-1.9076,-1.9405,-1.9983,-1.7763,-1.7205,-2.1050,-2.2276,-2.2025,-2.1362
5.3900,-0.9925,-1.7240,-1.7742,-1.8394,-1.6133,-1.5564,-1.9290,-2.0437,-2.0293,-1.9626
5.4000,-0.9797,-1.5583,-1.5969,-1.6691,-1.4395,-1.3826,-1.7410,-1.8472,-1.8435,-1.7767
5.4100,-0.9609,-1.3544,-1.4096,-1.4883,-1.2559,-1.2002,-1.5422,-1.6391,-1.6462,-1.5799
5.4200,-0.9361,-1.1705,-1.2135,-1.2984,-1.0661,-1.0104,-1.3338,-1.4209,-1.4387,-1.3732
5.4300,-0.9054,-0.9509,-1.0100,-1.1003,-0.8681,-0.8143,-1.1171,-1.1939,-1.2223,-1.1581
5.4400,-0.8692,-0.7538,-0.8001,-0.8954,-0.6669,-0.6131,-0.8934,-0.9595,-0.9983,-0.9357
5.4500,-0.8275,-0.5238,-0.5853,-0.6850,-0.4581,-0.4080,-0.6641,-0.7191,-0.7682,-0.7076
5.4600,-0.7806,-0.3187,-0.3669,-0.4702,-0.2505,-0.2005,-0.4308,-0.4743,-0.5333,-0.4751
5.4700,-0.7289,-0.0835,-0.1462,-0.2526,-0.0372,0.0083,-0.1947,-0.2265,-0.2951,-0.2396
5.4800,-0.6727,0.1242,0.0754,-0.0334,0.1716,0.2171,0.0425,0.0226,-0.0552,-0.0027
5.4900,-0.6123,0.3590,0.2965,0.1860,0.3851,0.4245,0.2795,0.2716,0.1851,0.2342
5.5000,-0.5480,0.5637,0.5157,0.4042,0.5898,0.6293,0.5148,0.5189,0.4242,0.4695
5.5100,-0.4804,0.7927,0.7317,0.6199,0.7975,0.8301,0.7468,0.7629,0.6606,0.7020
5.5200,-0.4098,0.9890,0.9432,0.8317,0.9932,1.0258,0.9742,1.0022,0.8929,0.9300
5.5300,-0.3366,1.2068,1.1487,1.0383,1.1901,1.2151,1.1956,1.2351,1.1196,1.1522
5.5400,-0.2613,1.3895,1.3471,1.2385,1.3718,1.3968,1.4095,1.4604,1.3392,1.3673
5.5500,-0.1844,1.5910,1.5371,1.4310,1.5533,1.5699,1.6146,1.6766,1.5505,1.5737
5.5600,-0.1063,1.7552,1.7175,1.6145,1.7165,1.7331,1.8097,1.8823,1.7521,1.7704
5.5700,-0.0276,1.9358,1.8872,1.7880,1.8776,1.8856,1.9935,2.0762,1.9428,1.9560
5.5800,0.0513,2.0770,2.0451,1.9503,2.0184,2.0264,2.1649,2.2573,2.1214,2.1294
5.5900,0.1298,2.2326,2.1903,2.1005,2.1557,2.1545,2.3228,2.4242,2.2867,2.2895
5.6000,0.2076,2.3470,2.3218,2.2376,2.2704,2.2692,2.4663,2.5760,2.4377,2.4353
5.6100,0.2841,2.4740,2.4389,2.3608,2.3795,2.3698,2.5944,2.7118,2.5735,2.5660
5.6200,0.3588,2.5584,2.5407,2.4693,2.4653,2.4557,2.7064,2.8307,2.6933,2.6806
5.6300,0.4312,2.6540,2.6268,2.5624,2.5449,2.5262,2.8015,2.9319,2.7963,2.7785
5.6400,0.5010,2.7060,2.6965,2.6395,2.5998,2.5811,2.8792,3.0149,2.8818,2.8591
5.6500,0.5677,2.7681,2.7493,2.7002,2.6464,2.6199,2.9390,3.0791,2.9494,2.9219
5.6600,0.6308,2.7861,2.7851,2.7441,2.6688,2.6423,2.9804,3.1241,2.9986,2.9665
5.6700,0.6900,2.8136,2.8035,2.7709,2.6829,2.6484,3.0034,3.1496,3.0290,2.9925
5.6800,0.7449,2.7967,2.8044,2.7805,2.6724,2.6379,3.0076,3.1555,3.0406,3.0000
5.6900,0.7952,2.7892,2.7879,2.7727,2.6516,2.6110,2.9931,3.1417,3.0333,2.9887
5.7000,0.8405,2.7376,2.7539,2.7477,2.6085,2.5679,2.9600,3.1084,3.0070,2.9587
5.7100,0.8806,2.6956,2.7029,2.7056,2.5555,2.5088,2.9085,3.0557,2.9620,2.9104
5.7200,0.9152,2.6102,2.6350,2.6466,2.4808,2.4341,2.8388,2.9839,2.8985,2.8439
5.7300,0.9441,2.5351,2.5506,2.5711,2.3950,2.3442,2.7515,2.8936,2.8169,2.7596
5.7400,0.9672,2.4178,2.4504,2.4796,2.2905,2.2397,2.6471,2.7852,2.7177,2.6582
5.7500,0.9842,2.3117,2.3350,2.3727,2.1759,2.1213,2.5261,2.6595,2.6016,2.5402
5.7600,0.9951,2.1650,2.2049,2.2510,2.0442,1.9897,2.3895,2.5171,2.4693,2.4063
5.7700,0.9998,2.0309,2.0611,2.1153,1.9016,1.8457,2.2380,2.3591,2.3216,2.2574
5.7800,0.9983,1.8581,1.9045,1.9664,1.7461,1.6902,2.0726,2.1864,2.1594,2.0945
5.7900,0.9905,1.6998,1.7360,1.8053,1.5811,1.5242,1.8942,2.0001,1.9837,1.9185
5.8000,0.9766,1.5049,1.5567,1.6329,1.4056,1.3487,1.7041,1.8013,1.7957,1.7305
5.8100,0.9567,1.3265,1.3677,1.4504,1.2204,1.1648,1.5034,1.5913,1.5964,1.5317
5.8200,0.9307,1.1140,1.1702,1.2588,1.0292,0.9737,1.2933,1.3713,1.3872,1.3233
5.8300,0.8990,0.9204,0.9653,1.0594,0.8301,0.7765,1.0751,1.1428,1.1693,1.1067
5.8400,0.8617,0.6953,0.7545,0.8534,0.6280,0.5745,0.8503,0.9072,0.9441,0.8832
5.8500,0.8190,0.4915,0.5389,0.6420,0.4185,0.3689,0.6202,0.6658,0.7129,0.6542
5.8600,0.7712,0.2590,0.3200,0.4267,0.2106,0.1610,0.3862,0.4204,0.4774,0.4210
5.8700,0.7186,0.0504,0.0990,0.2087,-0.0029,-0.0479,0.1498,0.1722,0.2388,0.1852
5.8800,0.6616,-0.1839,-0.1226,-0.0106,-0.2115,-0.2565,-0.0875,-0.0770,-0.0014,-0.0518
5.8900,0.6004,-0.3917,-0.3434,-0.2299,-0.4247,-0.4635,-0.3243,-0.3257,-0.2415,-0.2885
5.9000,0.5355,-0.6224,-0.5621,-0.4477,-0.6288,-0.6676,-0.5591,-0.5725,-0.4802,-0.5234
5.9100,0.4672,-0.8241,-0.7774,-0.6627,-0.8357,-0.8676,-0.7904,-0.8157,-0.7159,-0.7551
5.9200,0.3961,-1.0457,-0.9878,-0.8736,-1.0303,-1.0622,-1.0167,-1.0539,-0.9471,-0.9821
5.9300,0.3225,-1.2358,-1.1921,-1.0791,-1.2259,-1.2501,-1.2368,-1.2855,-1.1726,-1.2031
5.9400,0.2468,-1.4432,-1.3889,-1.2779,-1.4060,-1.4303,-1.4491,-1.5091,-1.3907,-1.4166
5.9500,0.1697,-1.6167,-1.5772,-1.4687,-1.5858,-1.6016,-1.6524,-1.7234,-1.6003,-1.6213
5.9600,0.0915,-1.8050,-1.7556,-1.6504,-1.7471,-1.7629,-1.8454,-1.9269,-1.7999,-1.8159
5.9700,0.0127,-1.9573,-1.9231,-1.8219,-1.9060,-1.9132,-2.0270,-2.1185,-1.9883,-1.9992
5.9800,-0.0662,-2.1222,-2.0787,-1.9820,-2.0445,-2.0516,-2.1959,-2.2969,-2.1644,-2.1702
5.9900,-0.1446,-2.2492,-2.2214,-2.1297,-2.1793,-2.1773,-2.3512,-2.4611,-2.3270,-2.3276
6.0000,-0.2222,-2.3868,-2.3502,-2.2643,-2.2914,-2.2894,-2.4918,-2.6099,-2.4752,-2.4707
6.0100,-0.2984,-2.4850,-2.4645,-2.3847,-2.3977,-2.3872,-2.6169,-2.7425,-2.6080,-2.5983
6.0200,-0.3727,-2.5923,-2.5634,-2.4903,-2.4807,-2.4702,-2.7258,-2.8581,-2.7247,-2.7098
6.0300,-0.4447,-2.6590,-2.6463,-2.5804,-2.5573,-2.5378,-2.8176,-2.9559,-2.8244,-2.8045
6.0400,-0.5139,-2.7335,-2.7128,-2.6544,-2.6092,-2.5897,-2.8920,-3.0353,-2.9065,-2.8817
6.0500,-0.5799,-2.7668,-2.7625,-2.7119,-2.6526,-2.6254,-2.9483,-3.0959,-2.9706,-2.9411
6.0600,-0.6423,-2.8070,-2.7949,-2.7526,-2.6720,-2.6447,-2.9863,-3.1372,-3.0162,-2.9821
6.0700,-0.7007,-2.8057,-2.8100,-2.7761,-2.6828,-2.6476,-3.0057,-3.1590,-3.0431,-3.0047
6.0800,-0.7548,-2.8109,-2.8076,-2.7824,-2.6693,-2.6341,-3.0063,-3.1612,-3.0511,-3.0085
6.0900,-0.8042,-2.7747,-2.7878,-2.7713,-2.6453,-2.6041,-2.9883,-3.1437,-3.0401,-2.9937
6.1000,-0.8485,-2.7452,-2.7506,-2.7430,-2.5991,-2.5579,-2.9517,-3.1066,-3.0102,-2.9602
6.1100,-0.8876,-2.6747,-2.6963,-2.6976,-2.5431,-2.4958,-2.8967,-3.0503,-2.9616,-2.9084
6.1200,-0.9211,-2.6114,-2.6252,-2.6355,-2.4655,-2.4182,-2.8237,-2.9749,-2.8946,-2.8384
6.1300,-0.9490,-2.5081,-2.5378,-2.5569,-2.3767,-2.3255,-2.7331,-2.8811,-2.8097,-2.7509
6.1400,-0.9709,-2.4129,-2.4347,-2.4625,-2.2695,-2.2183,-2.6255,-2.7694,-2.7072,-2.6462
6.1500,-0.9867,-2.2790,-2.3164,-2.3527,-2.1522,-2.0974,-2.5015,-2.6404,-2.5880,-2.5251
6.1600,-0.9965,-2.1546,-2.1836,-2.2283,-2.0182,-1.9634,-2.3620,-2.4951,-2.4526,-2.3883
6.1700,-1.0000,-1.9932,-2.0374,-2.0900,-1.8731,-1.8171,-2.2078,-2.3342,-2.3021,-2.2367
6.1800,-0.9973,-1.8429,-1.8784,-1.9387,-1.7156,-1.6596,-2.0398,-2.1588,-2.1372,-2.0712
6.1900,-0.9884,-1.6578,-1.7078,-1.7753,-1.5485,-1.4917,-1.8591,-1.9700,-1.9591,-1.8928
6.2000,-0.9733,-1.4856,-1.5265,-1.6009,-1.3713,-1.3145,-1.6669,-1.7690,-1.7688,-1.7026
6.2100,-0.9522,-1.2810,-1.3358,-1.4166,-1.1846,-1.1292,-1.4643,-1.5569,-1.5675,-1.5019
6.2200,-0.9252,-1.0916,-1.1368,-1.2234,-0.9922,-0.9368,-1.2526,-1.3352,-1.3565,-1.2919
6.2300,-0.8924,-0.8723,-0.9307,-1.0226,-0.7919,-0.7386,-1.0331,-1.1052,-1.1371,-1.0738
6.2400,-0.8540,-0.6706,-0.7188,-0.8155,-0.5891,-0.5358,-0.8071,-0.8684,-0.9106,-0.8491
6.2500,-0.8103,-0.4418,-0.5025,-0.6033,-0.3789,-0.3297,-0.5761,-0.6261,-0.6785,-0.6192
6.2600,-0.7616,-0.2332,-0.2830,-0.3873,-0.1708,-0.1215,-0.3416,-0.3800,-0.4422,-0.3854
6.2700,-0.7082,-0.0003,-0.0618,-0.1689,0.0430,0.0875,-0.1049,-0.1315,-0.2032,-0.1492
6.2800,-0.6503,0.2099,0.1597,0.0505,0.2514,0.2958,0.1324,0.1178,0.0371,0.0878
6.2900,-0.5884,0.4414,0.3803,0.2696,0.4642,0.5024,0.3689,0.3663,0.2771,0.3243
6.3000,-0.5228,0.6475,0.5984,0.4870,0.6676,0.7058,0.6032,0.6125,0.5153,0.5588
6.3100,-0.4540,0.8722,0.8129,0.7014,0.8737,0.9049,0.8336,0.8549,0.7503,0.7897
6.3200,-0.3823,1.0689,1.0222,0.9114,1.0671,1.0983,1.0589,1.0920,0.9806,1.0157
6.3300,-0.3083,1.2814,1.2252,1.1157,1.2613,1.2849,1.2776,1.3222,1.2048,1.2354
6.3400,-0.2323,1.4635,1.4206,1.3131,1.4399,1.4634,1.4883,1.5442,1.4215,1.4473
6.3500,-0.1549,1.6588,1.6070,1.5023,1.6179,1.6329,1.6898,1.7566,1.6293,1.6502
6.3600,-0.0766,1.8216,1.7835,1.6822,1.7772,1.7922,1.8807,1.9580,1.8269,1.8428
6.3700,0.0023,1.9951,1.9489,1.8516,1.9340,1.9403,2.0599,2.1472,2.0131,2.0239
6.3800,0.0811,2.1342,2.1021,2.0094,2.0701,2.0764,2.2264,2.3230,2.1867,2.1924
6.3900,0.1594,2.2819,2.2422,2.1548,2.2024,2.1996,2.3789,2.4844,2.3467,2.3473
6.4000,0.2367,2.3936,2.3684,2.2867,2.3119,2.3090,2.5167,2.6302,2.4921,2.4874
6.4100,0.3126,2.5121,2.4797,2.4044,2.4154,2.4041,2.6388,2.7597,2.6220,2.6121
6.4200,0.3865,2.5933,2.5757,2.5071,2.4955,2.4842,2.7445,2.8720,2.7355,2.7205
6.4300,0.4580,2.6799,2.6556,2.5942,2.5692,2.5489,2.8330,2.9664,2.8319,2.8119
6.4400,0.5266,2.7283,2.7189,2.6652,2.6180,2.5977,2.9040,3.0423,2.9107,2.8858
6.4500,0.5920,2.7812,2.7654,2.7195,2.6583,2.6303,2.9569,3.0993,2.9713,2.9418
6.4600,0.6537,2.7954,2.7946,2.7570,2.6745,2.6465,2.9914,3.1370,3.0134,2.9794
6.4700,0.7113,2.8135,2.8064,2.7773,2.6822,2.6463,3.0072,3.1551,3.0368,2.9984
6.4800,0.7645,2.7927,2.8007,2.7803,2.6655,2.6296,3.0044,3.1535,3.0412,2.9987
6.4900,0.8130,2.7759,2.7775,2.7659,2.6383,2.5966,2.9828,3.1324,3.0266,2.9803
6.5000,0.8563,2.7205,2.7371,2.7344,2.5891,2.5474,2.9427,3.0917,2.9932,2.9434
6.5100,0.8944,2.6694,2.6796,2.6858,2.5300,2.4823,2.8842,3.0317,2.9412,2.8881
6.5200,0.9269,2.5805,2.6054,2.6206,2.4495,2.4018,2.8078,2.9529,2.8708,2.8149
6.5300,0.9536,2.4966,2.5150,2.5390,2.3578,2.3063,2.7140,2.8556,2.7825,2.7240
6.5400,0.9743,2.3762,2.4089,2.4416,2.2480,2.1965,2.6032,2.7406,2.6768,2.6162
6.5500,0.9891,2.2619,2.2879,2.3290,2.1280,2.0730,2.4763,2.6085,2.5545,2.4921
6.5600,0.9976,2.1127,2.1525,2.2019,1.9916,1.9366,2.3339,2.4602,2.4162,2.3525
6.5700,1.0000,1.9710,2.0038,2.0611,1.8443,1.7881,2.1770,2.2965,2.2629,2.1982
6.5800,0.9961,1.7964,1.8425,1.9074,1.6847,1.6286,2.0065,2.1185,2.0955,2.0302
6.5900,0.9860,1.6313,1.6698,1.7419,1.5156,1.4588,1.8236,1.9273,1.9150,1.8495
6.6000,0.9698,1.4354,1.4867,1.5656,1.3368,1.2800,1.6293,1.7241,1.7225,1.6573
6.6100,0.9475,1.2510,1.2943,1.3795,1.1485,1.0933,1.4249,1.5102,1.5193,1.4547
6.6200,0.9194,1.0384,1.0939,1.1848,0.9549,0.8997,1.2116,1.2868,1.3067,1.2431
6.6300,0.8855,0.8398,0.8866,0.9827,0.7535,0.7005,0.9907,1.0555,1.0858,1.0237
6.6400,0.8461,0.6155,0.6738,0.7745,0.5500,0.4970,0.7637,0.8175,0.8582,0.7979
6.6500,0.8015,0.4077,0.4568,0.5615,0.3392,0.2904,0.5320,0.5744,0.6252,0.5671
6.6600,0.7518,0.1772,0.2369,0.3450,0.1308,0.0820,0.2969,0.3278,0.3883,0.3328
6.6700,0.6975,-0.0343,0.0156,0.1263,-0.0831,-0.1270,0.0600,0.0791,0.1490,0.0964
6.6800,0.6389,-0.2657,-0.2059,-0.0931,-0.2912,-0.3351,-0.1773,-0.1702,-0.0913,-0.1407
6.6900,0.5762,-0.4755,-0.4261,-0.3120,-0.5036,-0.5412,-0.4135,-0.4183,-0.3311,-0.3769
6.7000,0.5100,-0.7022,-0.6437,-0.5289,-0.7063,-0.7439,-0.6471,-0.6639,-0.5688,-0.6107
6.7100,0.4406,-0.9047,-0.8572,-0.7426,-0.9115,-0.9420,-0.8767,-0.9054,-0.8030,-0.8408
6.7200,0.3685,-1.1214,-1.0655,-0.9516,-1.1037,-1.1342,-1.1008,-1.1412,-1.0323,-1.0657
6.7300,0.2941,-1.3114,-1.2671,-1.1547,-1.2966,-1.3193,-1.3181,-1.3700,-1.2551,-1.2840
6.7400,0.2178,-1.5129,-1.4609,-1.3506,-1.4735,-1.4962,-1.5272,-1.5902,-1.4702,-1.4943
6.7500,0.1402,-1.6854,-1.6455,-1.5382,-1.6497,-1.6639,-1.7268,-1.8006,-1.6761,-1.6953
6.7600,0.0617,-1.8670,-1.8200,-1.7161,-1.8070,-1.8211,-1.9156,-1.9997,-1.8716,-1.8858
6.7700,-0.0172,-2.0174,-1.9831,-1.8834,-1.9616,-1.9670,-2.0925,-2.1865,-2.0555,-2.0646
6.7800,-0.0960,-2.1747,-2.1339,-2.0389,-2.0952,-2.1007,-2.2563,-2.3596,-2.2266,-2.2306
6.7900,-0.1741,-2.2992,-2.2714,-2.1818,-2.2251,-2.2213,-2.4062,-2.5180,-2.3839,-2.3827
6.8000,-0.2512,-2.4286,-2.3948,-2.3111,-2.3319,-2.3281,-2.5410,-2.6608,-2.5264,-2.5200
6.8100,-0.3267,-2.5237,-2.5033,-2.4260,-2.4326,-2.4204,-2.6601,-2.7871,-2.6532,-2.6416
6.8200,-0.4002,-2.6223,-2.5963,-2.5258,-2.5098,-2.4977,-2.7626,-2.8960,-2.7635,-2.7468
6.8300,-0.4712,-2.6854,-2.6731,-2.6099,-2.5804,-2.5593,-2.8478,-2.9869,-2.8566,-2.8349
6.8400,-0.5393,-2.7509,-2.7332,-2.6777,-2.6262,-2.6051,-2.9154,-3.0592,-2.9320,-2.9055
6.8500,-0.6040,-2.7803,-2.7764,-2.7289,-2.6634,-2.6346,-2.9648,-3.1125,-2.9891,-2.9579
6.8600,-0.6649,-2.8114,-2.8023,-2.7631,-2.6765,-2.6478,-2.9958,-3.1465,-3.0277,-2.9920
6.8700,-0.7217,-2.8060,-2.8108,-2.7801,-2.6810,-2.6444,-3.0081,-3.1608,-3.0474,-3.0075
