Time,R,U,Theta,Phi,ThetaDot,PhiDot,Total Angle,Error,Digital Control
1.546,0.2,0.018827,0.198735,-1.78395e-006,-3.67495e-005,4.54449e-005,0.198733,0.00126684,0.00184669
1.5465,0.2,0.0188234,0.198735,-1.76121e-006,-3.64955e-005,4.54653e-005,0.198733,0.00126684,0.00184669
1.547,0.2,0.0188197,0.198735,-1.73847e-006,-3.62394e-005,4.54803e-005,0.198733,0.00126683,0.00184663
1.5475,0.2,0.018816,0.198735,-1.71573e-006,-3.59814e-005,4.54899e-005,0.198733,0.00126683,0.00184663
1.548,0.2,0.0188123,0.198735,-1.69298e-006,-3.57214e-005,4.54941e-005,0.198733,0.00126682,0.00184663
1.5485,0.2,0.0188087,0.198735,-1.67023e-006,-3.54596e-005,4.54931e-005,0.198733,0.00126682,0.00184663
1.549,0.2,0.018805,0.198735,-1.64749e-006,-3.51959e-005,4.54867e-005,0.198733,0.00126681,0.00184663
1.5495,0.2,0.0188013,0.198735,-1.62475e-006,-3.49303e-005,4.54751e-005,0.198733,0.00126681,0.00184663
1.55,0.2,0.0187977,0.198735,-1.60202e-006,-3.46631e-005,4.54584e-005,0.198733,0.0012668,0.00184663
1.5505,0.2,0.018794,0.198735,-1.57931e-006,-3.43941e-005,4.54365e-005,0.198733,0.0012668,0.00184663
1.551,0.2,0.0187904,0.198735,-1.5566e-006,-3.41235e-005,4.54096e-005,0.198733,0.00126679,0.00184663
1.5515,0.2,0.0187867,0.198735,-1.53391e-006,-3.38512e-005,4.53776e-005,0.198733,0.00126678,0.00184663
1.552,0.2,0.0187831,0.198735,-1.51124e-006,-3.35774e-005,4.53406e-005,0.198733,0.00126678,0.00184663
1.5525,0.2,0.0187794,0.198735,-1.48859e-006,-3.33021e-005,4.52987e-005,0.198733,0.00126677,0.00184654
1.553,0.2,0.0187758,0.198735,-1.46597e-006,-3.30252e-005,4.52519e-005,0.198733,0.00126677,0.00184654
1.5535,0.2,0.0187721,0.198735,-1.44337e-006,-3.2747e-005,4.52003e-005,0.198733,0.00126676,0.00184654
1.554,0.2,0.0187685,0.198735,-1.42079e-006,-3.24673e-005,4.51438e-005,0.198733,0.00126675,0.00184654
1.5545,0.2,0.0187648,0.198735,-1.39825e-006,-3.21864e-005,4.50826e-005,0.198733,0.00126675,0.00184654
1.555,0.2,0.0187612,0.198735,-1.37575e-006,-3.19041e-005,4.50168e-005,0.198733,0.00126674,0.00184654
1.5555,0.2,0.0187575,0.198735,-1.35327e-006,-3.16205e-005,4.49462e-005,0.198733,0.00126674,0.00184654
1.556,0.2,0.0187539,0.198735,-1.33084e-006,-3.13358e-005,4.48711e-005,0.198733,0.00126673,0.00184654
1.5565,0.2,0.0187503,0.198735,-1.30844e-006,-3.10498e-005,4.47914e-005,0.198733,0.00126672,0.00184654
1.557,0.2,0.0187466,0.198735,-1.28609e-006,-3.07628e-005,4.47072e-005,0.198733,0.00126672,0.00184654
1.5575,0.2,0.018743,0.198735,-1.26378e-006,-3.04746e-005,4.46186e-005,0.198733,0.00126671,0.00184654
1.558,0.2,0.0187394,0.198735,-1.24152e-006,-3.01855e-005,4.45255e-005,0.198733,0.0012667,0.00184644
1.5585,0.2,0.0187358,0.198735,-1.2193e-006,-2.98953e-005,4.44281e-005,0.198733,0.00126669,0.00184644
1.559,0.2,0.0187321,0.198735,-1.19714e-006,-2.96042e-005,4.43264e-005,0.198733,0.00126669,0.00184644
1.5595,0.2,0.0187285,0.198735,-1.17503e-006,-2.93121e-005,4.42204e-005,0.198733,0.00126668,0.00184644
1.56,0.2,0.0187249,0.198734,-1.15297e-006,-2.90192e-005,4.41102e-005,0.198733,0.00126667,0.00184644
1.5605,0.2,0.0187213,0.198734,-1.13097e-006,-2.87254e-005,4.39958e-005,0.198733,0.00126666,0.00184644
1.561,0.2,0.0187177,0.198734,-1.10904e-006,-2.84309e-005,4.38774e-005,0.198733,0.00126666,0.00184644
1.5615,0.2,0.018714,0.198734,-1.08716e-006,-2.81356e-005,4.37548e-005,0.198733,0.00126665,0.00184644
1.562,0.2,0.0187104,0.198734,-1.06534e-006,-2.78396e-005,4.36283e-005,0.198733,0.00126664,0.00184644
1.5625,0.2,0.0187068,0.198734,-1.0436e-006,-2.7543e-005,4.34978e-005,0.198733,0.00126663,0.00184644
1.563,0.2,0.0187032,0.198734,-1.02191e-006,-2.72457e-005,4.33634e-005,0.198733,0.00126663,0.00184644
1.5635,0.2,0.0186996,0.198734,-1.0003e-006,-2.69478e-005,4.32251e-005,0.198733,0.00126662,0.00184631
1.564,0.2,0.018696,0.198734,-9.7876e-007,-2.66494e-005,4.3083e-005,0.198733,0.00126661,0.00184631
1.5645,0.2,0.0186924,0.198734,-9.57292e-007,-2.63505e-005,4.29371e-005,0.198733,0.0012666,0.00184631
1.565,0.2,0.0186888,0.198734,-9.35898e-007,-2.60511e-005,4.27875e-005,0.198733,0.00126659,0.00184631
1.5655,0.2,0.0186852,0.198734,-9.14581e-007,-2.57513e-005,4.26343e-005,0.198733,0.00126658,0.00184631
1.566,0.2,0.0186816,0.198734,-8.93342e-007,-2.54511e-005,4.24774e-005,0.198733,0.00126658,0.00184631
1.5665,0.2,0.018678,0.198734,-8.72184e-007,-2.51505e-005,4.23169e-005,0.198733,0.00126657,0.00184631
1.567,0.2,0.0186744,0.198734,-8.51107e-007,-2.48496e-005,4.2153e-005,0.198733,0.00126656,0.00184631
1.5675,0.2,0.0186709,0.198734,-8.30115e-007,-2.45484e-005,4.19856e-005,0.198733,0.00126655,0.00184631
1.568,0.2,0.0186673,0.198734,-8.09207e-007,-2.4247e-005,4.18147e-005,0.198733,0.00126654,0.00184631
1.5685,0.2,0.0186637,0.198734,-7.88387e-007,-2.39454e-005,4.16405e-005,0.198733,0.00126653,0.00184631
1.569,0.2,0.0186601,0.198734,-7.67656e-007,-2.36437e-005,4.14629e-005,0.198733,0.00126652,0.00184618
1.5695,0.2,0.0186565,0.198734,-7.47015e-007,-2.33418e-005,4.12821e-005,0.198733,0.00126651,0.00184618
1.57,0.2,0.018653,0.198734,-7.26466e-007,-2.30398e-005,4.10981e-005,0.198734,0.00126651,0.00184618
1.5705,0.2,0.0186494,0.198734,-7.0601e-007,-2.27377e-005,4.09109e-005,0.198734,0.0012665,0.00184618
1.571,0.2,0.0186458,0.198734,-6.8565e-007,-2.24356e-005,4.07206e-005,0.198734,0.00126649,0.00184618
1.5715,0.2,0.0186422,0.198734,-6.65386e-007,-2.21336e-005,4.05271e-005,0.198734,0.00126648,0.00184618
1.572,0.2,0.0186387,0.198734,-6.45221e-007,-2.18316e-005,4.03307e-005,0.198734,0.00126647,0.00184618
1.5725,0.2,0.0186351,0.198734,-6.25155e-007,-2.15296e-005,4.01313e-005,0.198734,0.00126646,0.00184618
1.573,0.2,0.0186315,0.198734,-6.05191e-007,-2.12278e-005,3.9929e-005,0.198734,0.00126645,0.00184618
1.5735,0.2,0.018628,0.198734,-5.85329e-007,-2.09262e-005,3.97238e-005,0.198734,0.00126644,0.00184618
1.574,0.2,0.0186244,0.198734,-5.65571e-007,-2.06247e-005,3.95157e-005,0.198734,0.00126643,0.00184618
1.5745,0.2,0.0186209,0.198734,-5.45919e-007,-2.03234e-005,3.93049e-005,0.198734,0.00126642,0.00184603
1.575,0.2,0.0186173,0.198734,-5.26373e-007,-2.00224e-005,3.90913e-005,0.198734,0.00126641,0.00184603
1.5755,0.2,0.0186137,0.198734,-5.06936e-007,-1.97217e-005,3.88751e-005,0.198734,0.0012664,0.00184603
1.576,0.2,0.0186102,0.198734,-4.87608e-007,-1.94212e-005,3.86562e-005,0.198734,0.00126639,0.00184603
1.5765,0.2,0.0186066,0.198734,-4.6839e-007,-1.91212e-005,3.84347e-005,0.198734,0.00126638,0.00184603
1.577,0.2,0.0186031,0.198734,-4.49285e-007,-1.88215e-005,3.82107e-005,0.198734,0.00126637,0.00184603
1.5775,0.2,0.0185996,0.198734,-4.30293e-007,-1.85222e-005,3.79842e-005,0.198734,0.00126637,0.00184603
1.578,0.2,0.018596,0.198734,-4.11415e-007,-1.82234e-005,3.77552e-005,0.198734,0.00126636,0.00184603
1.5785,0.2,0.0185925,0.198734,-3.92653e-007,-1.7925e-005,3.75239e-005,0.198734,0.00126635,0.00184603
1.579,0.2,0.0185889,0.198734,-3.74008e-007,-1.76272e-005,3.72902e-005,0.198734,0.00126634,0.00184603
1.5795,0.2,0.0185854,0.198734,-3.55481e-007,-1.73298e-005,3.70542e-005,0.198734,0.00126633,0.00184603
1.58,0.2,0.0185819,0.198734,-3.37073e-007,-1.70331e-005,3.68159e-005,0.198734,0.00126632,0.00184588
1.5805,0.2,0.0185783,0.198734,-3.18786e-007,-1.67369e-005,3.65755e-005,0.198734,0.00126631,0.00184588
1.581,0.2,0.0185748,0.198734,-3.00619e-007,-1.64414e-005,3.63329e-005,0.198734,0.0012663,0.00184588
1.5815,0.2,0.0185713,0.198734,-2.82575e-007,-1.61465e-005,3.60881e-005,0.198734,0.00126629,0.00184588
1.582,0.2,0.0185678,0.198734,-2.64654e-007,-1.58523e-005,3.58413e-005,0.198734,0.00126628,0.00184588
1.5825,0.2,0.0185642,0.198734,-2.46858e-007,-1.55588e-005,3.55925e-005,0.198734,0.00126627,0.00184588
1.583,0.2,0.0185607,0.198734,-2.29187e-007,-1.5266e-005,3.53417e-005,0.198734,0.00126626,0.00184588
1.5835,0.2,0.0185572,0.198734,-2.11643e-007,-1.4974e-005,3.5089e-005,0.198734,0.00126625,0.00184588
1.584,0.2,0.0185537,0.198734,-1.94226e-007,-1.46828e-005,3.48344e-005,0.198734,0.00126624,0.00184588
1.5845,0.2,0.0185502,0.198734,-1.76937e-007,-1.43924e-005,3.45779e-005,0.198734,0.00126623,0.00184588
1.585,0.2,0.0185466,0.198734,-1.59777e-007,-1.41028e-005,3.43197e-005,0.198734,0.00126622,0.00184588
1.5855,0.2,0.0185431,0.198734,-1.42747e-007,-1.38141e-005,3.40597e-005,0.198734,0.00126621,0.00184572
1.586,0.2,0.0185396,0.198734,-1.25848e-007,-1.35263e-005,3.37981e-005,0.198734,0.0012662,0.00184572
1.5865,0.2,0.0185361,0.198734,-1.09081e-007,-1.32395e-005,3.35347e-005,0.198734,0.00126619,0.00184572
1.587,0.2,0.0185326,0.198734,-9.24459e-008,-1.29536e-005,3.32698e-005,0.198734,0.00126618,0.00184572
1.5875,0.2,0.0185291,0.198734,-7.59443e-008,-1.26686e-005,3.30033e-005,0.198734,0.00126617,0.00184572
1.588,0.2,0.0185256,0.198734,-5.95767e-008,-1.23847e-005,3.27352e-005,0.198734,0.00126616,0.00184572
1.5885,0.2,0.0185221,0.198734,-4.33438e-008,-1.21017e-005,3.24657e-005,0.198734,0.00126615,0.00184572
1.589,0.2,0.0185186,0.198734,-2.72465e-008,-1.18199e-005,3.21948e-005,0.198734,0.00126614,0.00184572
1.5895,0.2,0.0185151,0.198734,-1.12852e-008,-1.15391e-005,3.19225e-005,0.198734,0.00126612,0.00184572
1.59,0.2,0.0185116,0.198734,4.53915e-009,-1.12593e-005,3.16488e-005,0.198734,0.00126611,0.00184572
1.5905,0.2,0.0185081,0.198734,2.02261e-008,-1.09807e-005,3.13738e-005,0.198734,0.0012661,0.00184572
1.591,0.2,0.0185047,0.198734,3.57748e-008,-1.07033e-005,3.10976e-005,0.198734,0.00126609,0.00184555
1.5915,0.2,0.0185012,0.198734,5.11849e-008,-1.0427e-005,3.08202e-005,0.198734,0.00126608,0.00184555
1.592,0.2,0.0184977,0.198734,6.64557e-008,-1.01518e-005,3.05416e-005,0.198734,0.00126607,0.00184555
1.5925,0.2,0.0184942,0.198734,8.15865e-008,-9.87792e-006,3.02618e-005,0.198734,0.00126606,0.00184555
1.593,0.2,0.0184907,0.198734,9.6577e-008,-9.60522e-006,2.9981e-005,0.198734,0.00126605,0.00184555
1.5935,0.2,0.0184873,0.198734,1.11427e-007,-9.33378e-006,2.96991e-005,0.198734,0.00126604,0.00184555
1.594,0.2,0.0184838,0.198734,1.26135e-007,-9.06359e-006,2.94162e-005,0.198734,0.00126603,0.00184555
1.5945,0.2,0.0184803,0.198734,1.40701e-007,-8.7947e-006,2.91323e-005,0.198734,0.00126602,0.00184555
1.595,0.2,0.0184768,0.198734,1.55125e-007,-8.52711e-006,2.88476e-005,0.198734,0.00126601,0.00184555
1.5955,0.2,0.0184734,0.198734,1.69405e-007,-8.26085e-006,2.85619e-005,0.198734,0.001266,0.00184555
1.596,0.2,0.0184699,0.198734,1.83543e-007,-7.99594e-006,2.82754e-005,0.198734,0.00126599,0.00184555
1.5965,0.2,0.0184664,0.198734,1.97537e-007,-7.73239e-006,2.79881e-005,0.198734,0.00126598,0.00184539
1.597,0.2,0.018463,0.198734,2.11387e-007,-7.47023e-006,2.77001e-005,0.198734,0.00126597,0.00184539
1.5975,0.2,0.0184595,0.198734,2.25093e-007,-7.20947e-006,2.74113e-005,0.198734,0.00126596,0.00184539
1.598,0.2,0.0184561,0.198734,2.38654e-007,-6.95013e-006,2.71219e-005,0.198734,0.00126595,0.00184539
1.5985,0.2,0.0184526,0.198734,2.5207e-007,-6.69223e-006,2.68318e-005,0.198734,0.00126594,0.00184539
1.599,0.2,0.0184492,0.198734,2.6534e-007,-6.43578e-006,2.65411e-005,0.198734,0.00126593,0.00184539
1.5995,0.2,0.0184457,0.198734,2.78465e-007,-6.18081e-006,2.62498e-005,0.198734,0.00126592,0.00184539
1.6,0.2,0.0184423,0.198734,2.91444e-007,-5.92733e-006,2.59581e-005,0.198734,0.00126591,0.00184539
1.6005,0.2,0.0184388,0.198734,3.04277e-007,-5.67535e-006,2.56658e-005,0.198734,0.0012659,0.00184539
1.601,0.2,0.0184354,0.198734,3.16963e-007,-5.4249e-006,2.53731e-005,0.198734,0.00126589,0.00184539
1.6015,0.2,0.0184319,0.198734,3.29503e-007,-5.17599e-006,2.508e-005,0.198734,0.00126588,0.00184539
1.602,0.2,0.0184285,0.198734,3.41897e-007,-4.92863e-006,2.47865e-005,0.198734,0.00126587,0.00184523
1.6025,0.2,0.0184251,0.198734,3.54143e-007,-4.68284e-006,2.44927e-005,0.198734,0.00126586,0.00184523
1.603,0.2,0.0184216,0.198734,3.66242e-007,-4.43863e-006,2.41985e-005,0.198734,0.00126585,0.00184523
1.6035,0.2,0.0184182,0.198734,3.78194e-007,-4.19602e-006,2.39041e-005,0.198734,0.00126584,0.00184523
1.604,0.2,0.0184148,0.198734,3.89999e-007,-3.95503e-006,2.36095e-005,0.198734,0.00126583,0.00184523
1.6045,0.2,0.0184113,0.198734,4.01656e-007,-3.71566e-006,2.33147e-005,0.198734,0.00126582,0.00184523
1.605,0.2,0.0184079,0.198734,4.13166e-007,-3.47793e-006,2.30198e-005,0.198734,0.00126581,0.00184523
1.6055,0.2,0.0184045,0.198734,4.24529e-007,-3.24186e-006,2.27247e-005,0.198734,0.0012658,0.00184523
1.606,0.2,0.018401,0.198734,4.35743e-007,-3.00745e-006,2.24296e-005,0.198734,0.00126579,0.00184523
1.6065,0.2,0.0183976,0.198734,4.46811e-007,-2.77473e-006,2.21344e-005,0.198734,0.00126578,0.00184523
1.607,0.2,0.0183942,0.198734,4.5773e-007,-2.5437e-006,2.18392e-005,0.198734,0.00126577,0.00184523
1.6075,0.2,0.0183908,0.198734,4.68502e-007,-2.31437e-006,2.1544e-005,0.198734,0.00126576,0.00184507
1.608,0.2,0.0183874,0.198734,4.79127e-007,-2.08676e-006,2.12489e-005,0.198734,0.00126575,0.00184507
1.6085,0.2,0.018384,0.198734,4.89603e-007,-1.86087e-006,2.09539e-005,0.198734,0.00126575,0.00184507
1.609,0.2,0.0183806,0.198734,4.99933e-007,-1.63673e-006,2.0659e-005,0.198734,0.00126574,0.00184507
1.6095,0.2,0.0183771,0.198734,5.10115e-007,-1.41433e-006,2.03642e-005,0.198734,0.00126573,0.00184507
1.61,0.2,0.0183737,0.198734,5.2015e-007,-1.1937e-006,2.00696e-005,0.198734,0.00126572,0.00184507
1.6105,0.2,0.0183703,0.198734,5.30037e-007,-9.74838e-007,1.97753e-005,0.198734,0.00126571,0.00184507
1.611,0.2,0.0183669,0.198734,5.39778e-007,-7.57756e-007,1.94812e-005,0.198734,0.0012657,0.00184507
1.6115,0.2,0.0183635,0.198734,5.49372e-007,-5.42466e-007,1.91874e-005,0.198734,0.00126569,0.00184507
1.612,0.2,0.0183601,0.198734,5.58819e-007,-3.28976e-007,1.88939e-005,0.198734,0.00126568,0.00184507
1.6125,0.2,0.0183567,0.198734,5.68119e-007,-1.17296e-007,1.86008e-005,0.198734,0.00126567,0.00184507
1.613,0.2,0.0183534,0.198734,5.77273e-007,9.25662e-008,1.8308e-005,0.198734,0.00126566,0.00184492
1.6135,0.2,0.01835,0.198734,5.86281e-007,3.00601e-007,1.80157e-005,0.198734,0.00126565,0.00184492
1.614,0.2,0.0183466,0.198734,5.95143e-007,5.068e-007,1.77238e-005,0.198734,0.00126564,0.00184492
1.6145,0.2,0.0183432,0.198734,6.03859e-007,7.11157e-007,1.74323e-005,0.198734,0.00126563,0.00184492
1.615,0.2,0.0183398,0.198734,6.1243e-007,9.13661e-007,1.71414e-005,0.198734,0.00126562,0.00184492
1.6155,0.2,0.0183364,0.198734,6.20855e-007,1.11431e-006,1.6851e-005,0.198734,0.00126561,0.00184492
1.616,0.2,0.018333,0.198734,6.29136e-007,1.31309e-006,1.65612e-005,0.198734,0.00126561,0.00184492
1.6165,0.2,0.0183297,0.198734,6.37272e-007,1.51e-006,1.62719e-005,0.198734,0.0012656,0.00184492
1.617,0.2,0.0183263,0.198734,6.45263e-007,1.70502e-006,1.59833e-005,0.198734,0.00126559,0.00184492
1.6175,0.2,0.0183229,0.198734,6.53111e-007,1.89817e-006,1.56953e-005,0.198734,0.00126558,0.00184492
1.618,0.2,0.0183195,0.198734,6.60815e-007,2.08942e-006,1.5408e-005,0.198734,0.00126557,0.00184492
1.6185,0.2,0.0183162,0.198734,6.68375e-007,2.27877e-006,1.51213e-005,0.198734,0.00126556,0.00184478
1.619,0.2,0.0183128,0.198734,6.75793e-007,2.46622e-006,1.48354e-005,0.198734,0.00126555,0.00184478
1.6195,0.2,0.0183094,0.198734,6.83068e-007,2.65176e-006,1.45503e-005,0.198734,0.00126554,0.00184478
1.62,0.2,0.0183061,0.198734,6.90201e-007,2.83539e-006,1.42659e-005,0.198734,0.00126554,0.00184478
1.6205,0.2,0.0183027,0.198734,6.97192e-007,3.0171e-006,1.39824e-005,0.198734,0.00126553,0.00184478
1.621,0.2,0.0182993,0.198734,7.04042e-007,3.19689e-006,1.36997e-005,0.198734,0.00126552,0.00184478
1.6215,0.2,0.018296,0.198734,7.10751e-007,3.37475e-006,1.34178e-005,0.198734,0.00126551,0.00184478
1.622,0.2,0.0182926,0.198734,7.1732e-007,3.55068e-006,1.31368e-005,0.198735,0.0012655,0.00184478
1.6225,0.2,0.0182893,0.198734,7.23748e-007,3.72468e-006,1.28568e-005,0.198735,0.00126549,0.00184478
1.623,0.2,0.0182859,0.198734,7.30037e-007,3.89674e-006,1.25776e-005,0.198735,0.00126549,0.00184478
1.6235,0.2,0.0182826,0.198734,7.36186e-007,4.06685e-006,1.22994e-005,0.198735,0.00126548,0.00184478
1.624,0.2,0.0182792,0.198734,7.42197e-007,4.23503e-006,1.20222e-005,0.198735,0.00126547,0.00184464
1.6245,0.2,0.0182759,0.198734,7.4807e-007,4.40125e-006,1.1746e-005,0.198735,0.00126546,0.00184464
1.625,0.2,0.0182725,0.198734,7.53806e-007,4.56553e-006,1.14709e-005,0.198735,0.00126545,0.00184464
1.6255,0.2,0.0182692,0.198734,7.59404e-007,4.72785e-006,1.11968e-005,0.198735,0.00126544,0.00184464
1.626,0.2,0.0182659,0.198734,7.64866e-007,4.88823e-006,1.09237e-005,0.198735,0.00126544,0.00184464
1.6265,0.2,0.0182625,0.198734,7.70192e-007,5.04665e-006,1.06518e-005,0.198735,0.00126543,0.00184464
1.627,0.2,0.0182592,0.198734,7.75382e-007,5.20311e-006,1.0381e-005,0.198735,0.00126542,0.00184464
1.6275,0.2,0.0182559,0.198734,7.80438e-007,5.35761e-006,1.01113e-005,0.198735,0.00126541,0.00184464
1.628,0.2,0.0182525,0.198734,7.85359e-007,5.51016e-006,9.84274e-006,0.198735,0.00126541,0.00184464
1.6285,0.2,0.0182492,0.198734,7.90147e-007,5.66074e-006,9.5754e-006,0.198735,0.0012654,0.00184464
1.629,0.2,0.0182459,0.198734,7.94802e-007,5.80937e-006,9.30927e-006,0.198735,0.00126539,0.00184464
1.6295,0.2,0.0182426,0.198734,7.99324e-007,5.95604e-006,9.04435e-006,0.198735,0.00126538,0.00184452
1.63,0.2,0.0182392,0.198734,8.03714e-007,6.10074e-006,8.78068e-006,0.198735,0.00126537,0.00184452
1.6305,0.2,0.0182359,0.198734,8.07973e-007,6.24349e-006,8.51827e-006,0.198735,0.00126537,0.00184452
1.631,0.2,0.0182326,0.198734,8.12102e-007,6.38427e-006,8.25715e-006,0.198735,0.00126536,0.00184452
1.6315,0.2,0.0182293,0.198734,8.16101e-007,6.5231e-006,7.99733e-006,0.198735,0.00126535,0.00184452
1.632,0.2,0.018226,0.198734,8.1997e-007,6.65997e-006,7.73883e-006,0.198735,0.00126535,0.00184452
1.6325,0.2,0.0182227,0.198734,8.23711e-007,6.79489e-006,7.48167e-006,0.198735,0.00126534,0.00184452
1.633,0.2,0.0182193,0.198734,8.27324e-007,6.92784e-006,7.22587e-006,0.198735,0.00126533,0.00184452
1.6335,0.2,0.018216,0.198734,8.30809e-007,7.05885e-006,6.97145e-006,0.198735,0.00126532,0.00184452
1.634,0.2,0.0182127,0.198734,8.34169e-007,7.1879e-006,6.71841e-006,0.198735,0.00126532,0.00184452
1.6345,0.2,0.0182094,0.198734,8.37402e-007,7.315e-006,6.46679e-006,0.198735,0.00126531,0.00184452
1.635,0.2,0.0182061,0.198734,8.4051e-007,7.44015e-006,6.2166e-006,0.198735,0.0012653,0.0018444
1.6355,0.2,0.0182028,0.198734,8.43494e-007,7.56336e-006,5.96785e-006,0.198735,0.0012653,0.0018444
1.636,0.2,0.0181995,0.198734,8.46355e-007,7.68462e-006,5.72056e-006,0.198735,0.00126529,0.0018444
1.6365,0.2,0.0181962,0.198734,8.49092e-007,7.80394e-006,5.47475e-006,0.198735,0.00126528,0.0018444
1.637,0.2,0.0181929,0.198734,8.51707e-007,7.92132e-006,5.23043e-006,0.198735,0.00126528,0.0018444
1.6375,0.2,0.0181897,0.198734,8.54201e-007,8.03677e-006,4.98762e-006,0.198735,0.00126527,0.0018444
1.638,0.2,0.0181864,0.198734,8.56574e-007,8.15029e-006,4.74634e-006,0.198735,0.00126526,0.0018444
1.6385,0.2,0.0181831,0.198734,8.58827e-007,8.26188e-006,4.50659e-006,0.198735,0.00126526,0.0018444
1.639,0.2,0.0181798,0.198734,8.60962e-007,8.37155e-006,4.26839e-006,0.198735,0.00126525,0.0018444
1.6395,0.2,0.0181765,0.198734,8.62977e-007,8.4793e-006,4.03176e-006,0.198735,0.00126524,0.0018444
1.64,0.2,0.0181732,0.198734,8.64876e-007,8.58513e-006,3.79671e-006,0.198735,0.00126524,0.0018444
1.6405,0.2,0.0181699,0.198734,8.66657e-007,8.68905e-006,3.56325e-006,0.198735,0.00126523,0.0018443
1.641,0.2,0.0181667,0.198734,8.68323e-007,8.79106e-006,3.3314e-006,0.198735,0.00126523,0.0018443
1.6415,0.2,0.0181634,0.198734,8.69874e-007,8.89117e-006,3.10118e-006,0.198735,0.00126522,0.0018443
1.642,0.2,0.0181601,0.198734,8.7131e-007,8.98938e-006,2.87258e-006,0.198735,0.00126521,0.0018443
1.6425,0.2,0.0181569,0.198734,8.72633e-007,9.0857e-006,2.64563e-006,0.198735,0.00126521,0.0018443
1.643,0.2,0.0181536,0.198734,8.73843e-007,9.18013e-006,2.42034e-006,0.198735,0.0012652,0.0018443
1.6435,0.2,0.0181503,0.198734,8.74941e-007,9.27268e-006,2.19671e-006,0.198735,0.0012652,0.0018443
1.644,0.2,0.0181471,0.198734,8.75929e-007,9.36336e-006,1.97477e-006,0.198735,0.00126519,0.0018443
1.6445,0.2,0.0181438,0.198734,8.76806e-007,9.45216e-006,1.75452e-006,0.198735,0.00126518,0.0018443
1.645,0.2,0.0181405,0.198734,8.77574e-007,9.5391e-006,1.53597e-006,0.198735,0.00126518,0.0018443
1.6455,0.2,0.0181373,0.198734,8.78233e-007,9.62418e-006,1.31914e-006,0.198735,0.00126517,0.0018443
1.646,0.2,0.018134,0.198734,8.78785e-007,9.70741e-006,1.10403e-006,0.198735,0.00126517,0.0018442
1.6465,0.2,0.0181308,0.198734,8.79231e-007,9.78879e-006,8.9065e-007,0.198735,0.00126516,0.0018442
1.647,0.2,0.0181275,0.198734,8.7957e-007,9.86833e-006,6.79016e-007,0.198735,0.00126516,0.0018442
1.6475,0.2,0.0181243,0.198734,8.79805e-007,9.94604e-006,4.69136e-007,0.198735,0.00126515,0.0018442
1.648,0.2,0.018121,0.198734,8.79935e-007,1.00219e-005,2.61017e-007,0.198735,0.00126515,0.0018442
1.6485,0.2,0.0181178,0.198734,8.79963e-007,1.0096e-005,5.46695e-008,0.198735,0.00126514,0.0018442
1.649,0.2,0.0181145,0.198734,8.79888e-007,1.01682e-005,-1.49899e-007,0.198735,0.00126514,0.0018442
1.6495,0.2,0.0181113,0.198734,8.79711e-007,1.02387e-005,-3.52679e-007,0.198735,0.00126513,0.0018442
1.65,0.2,0.018108,0.198734,8.79435e-007,1.03073e-005,-5.53663e-007,0.198735,0.00126513,0.0018442
1.6505,0.2,0.0181048,0.198734,8.79058e-007,1.03742e-005,-7.52843e-007,0.198735,0.00126512,0.0018442
1.651,0.2,0.0181016,0.198734,8.78583e-007,1.04393e-005,-9.50213e-007,0.198735,0.00126512,0.0018442
1.6515,0.2,0.0180983,0.198734,8.7801e-007,1.05026e-005,-1.14576e-006,0.198735,0.00126511,0.00184412
1.652,0.2,0.0180951,0.198734,8.7734e-007,1.05641e-005,-1.33949e-006,0.198735,0.00126511,0.00184412
1.6525,0.2,0.0180919,0.198734,8.76575e-007,1.06239e-005,-1.53138e-006,0.198735,0.0012651,0.00184412
1.653,0.2,0.0180886,0.198734,8.75714e-007,1.06819e-005,-1.72144e-006,0.198735,0.0012651,0.00184412
1.6535,0.2,0.0180854,0.198734,8.74759e-007,1.07382e-005,-1.90965e-006,0.198735,0.00126509,0.00184412
1.654,0.2,0.0180822,0.198734,8.73711e-007,1.07928e-005,-2.09601e-006,0.198735,0.00126509,0.00184412
1.6545,0.2,0.018079,0.198734,8.72571e-007,1.08456e-005,-2.28051e-006,0.198735,0.00126508,0.00184412
1.655,0.2,0.0180758,0.198734,8.71339e-007,1.08967e-005,-2.46316e-006,0.198735,0.00126508,0.00184412
1.6555,0.2,0.0180725,0.198734,8.70017e-007,1.09462e-005,-2.64393e-006,0.198735,0.00126508,0.00184412
1.656,0.2,0.0180693,0.198734,8.68606e-007,1.09939e-005,-2.82284e-006,0.198735,0.00126507,0.00184412
1.6565,0.2,0.0180661,0.198734,8.67106e-007,1.10399e-005,-2.99987e-006,0.198735,0.00126507,0.00184412
1.657,0.2,0.0180629,0.198734,8.65518e-007,1.10843e-005,-3.17502e-006,0.198735,0.00126506,0.00184405
1.6575,0.2,0.0180597,0.198734,8.63844e-007,1.11269e-005,-3.34828e-006,0.198735,0.00126506,0.00184405
1.658,0.2,0.0180565,0.198734,8.62085e-007,1.1168e-005,-3.51966e-006,0.198735,0.00126506,0.00184405
1.6585,0.2,0.0180533,0.198734,8.6024e-007,1.12073e-005,-3.68914e-006,0.198735,0.00126505,0.00184405
1.659,0.2,0.0180501,0.198734,8.58312e-007,1.12451e-005,-3.85673e-006,0.198735,0.00126505,0.00184405
