0.5436	0.211	2	0.0002
3.41	0.2	0.125409	0.074591	0.224024
3.4102	0.2	0.125521	0.0744787	0.224755
3.4104	0.2	0.125633	0.0743668	0.225486
3.4106	0.2	0.125745	0.0742552	0.226215
3.4108	0.2	0.125856	0.0741441	0.226943
3.411	0.2	0.125967	0.0740334	0.227671
3.4112	0.2	0.126077	0.0739231	0.228397
3.4114	0.2	0.126187	0.0738132	0.229121
3.4116	0.2	0.126296	0.0737037	0.229845
3.4118	0.2	0.126405	0.0735946	0.230568
3.412	0.2	0.126514	0.0734859	0.231289
3.4122	0.2	0.126622	0.0733776	0.23201
3.4124	0.2	0.12673	0.0732697	0.232729
3.4126	0.2	0.126838	0.0731621	0.233448
3.4128	0.2	0.126945	0.0730549	0.234165
3.413	0.2	0.127052	0.0729482	0.234881
3.4132	0.2	0.127158	0.0728417	0.235596
3.4134	0.2	0.127264	0.0727357	0.23631
3.4136	0.2	0.12737	0.0726301	0.237023
3.4138	0.2	0.127475	0.0725248	0.237735
3.414	0.2	0.12758	0.0724199	0.238445
3.4142	0.2	0.127685	0.0723153	0.239155
3.4144	0.2	0.127789	0.0722112	0.239864
3.4146	0.2	0.127893	0.0721074	0.240572
3.4148	0.2	0.127996	0.0720039	0.241278
3.415	0.2	0.128099	0.0719008	0.241984
3.4152	0.2	0.128202	0.0717981	0.242688
3.4154	0.2	0.128304	0.0716957	0.243392
3.4156	0.2	0.128406	0.0715937	0.244094
3.4158	0.2	0.128508	0.0714921	0.244796
3.416	0.2	0.128609	0.0713908	0.245496
3.4162	0.2	0.12871	0.0712898	0.246196
3.4164	0.2	0.128811	0.0711892	0.246894
3.4166	0.2	0.128911	0.0710889	0.247591
3.4168	0.2	0.129011	0.070989	0.248288
3.417	0.2	0.129111	0.0708894	0.248983
3.4172	0.2	0.12921	0.0707902	0.249678
3.4174	0.2	0.129309	0.0706913	0.250371
3.4176	0.2	0.129407	0.0705927	0.251063
3.4178	0.2	0.129506	0.0704945	0.251755
3.418	0.2	0.129603	0.0703966	0.252445
3.4182	0.2	0.129701	0.070299	0.253135
3.4184	0.2	0.129798	0.0702018	0.253823
3.4186	0.2	0.129895	0.0701049	0.254511
3.4188	0.2	0.129992	0.0700083	0.255198
3.419	0.2	0.130088	0.069912	0.255883
3.4192	0.2	0.130184	0.0698161	0.256568
3.4194	0.2	0.13028	0.0697205	0.257252
3.4196	0.2	0.130375	0.0696252	0.257934
3.4198	0.2	0.13047	0.0695302	0.258616
3.42	0.2	0.130564	0.0694356	0.259297
3.4202	0.2	0.130659	0.0693412	0.259977
3.4204	0.2	0.130753	0.0692472	0.260656
3.4206	0.2	0.130847	0.0691534	0.261334
3.4208	0.2	0.13094	0.06906	0.262011
3.421	0.2	0.131033	0.0689669	0.262688
3.4212	0.2	0.131126	0.0688741	0.263363
3.4214	0.2	0.131218	0.0687816	0.264037
3.4216	0.2	0.131311	0.0686894	0.264711
3.4218	0.2	0.131402	0.0685975	0.265383
3.422	0.2	0.131494	0.0685059	0.266055
3.4222	0.2	0.131585	0.0684147	0.266726
3.4224	0.2	0.131676	0.0683237	0.267395
3.4226	0.2	0.131767	0.068233	0.268064
3.4228	0.2	0.131857	0.0681425	0.268732
3.423	0.2	0.131948	0.0680524	0.2694
3.4232	0.2	0.132037	0.0679626	0.270066
3.4234	0.2	0.132127	0.0678731	0.270731
3.4236	0.2	0.132216	0.0677838	0.271396
3.4238	0.2	0.132305	0.0676949	0.272059
3.424	0.2	0.132394	0.0676062	0.272722
3.4242	0.2	0.132482	0.0675178	0.273384
3.4244	0.2	0.13257	0.0674297	0.274045
3.4246	0.2	0.132658	0.0673418	0.274705
3.4248	0.2	0.132746	0.0672543	0.275364
3.425	0.2	0.132833	0.067167	0.276023
3.4252	0.2	0.13292	0.06708	0.27668
3.4254	0.2	0.133007	0.0669933	0.277337
3.4256	0.2	0.133093	0.0669069	0.277993
3.4258	0.2	0.133179	0.0668207	0.278648
3.426	0.2	0.133265	0.0667348	0.279302
3.4262	0.2	0.133351	0.0666491	0.279955
3.4264	0.2	0.133436	0.0665638	0.280608
3.4266	0.2	0.133521	0.0664787	0.281259
3.4268	0.2	0.133606	0.0663939	0.28191
3.427	0.2	0.133691	0.0663093	0.28256
3.4272	0.2	0.133775	0.066225	0.283209
3.4274	0.2	0.133859	0.0661409	0.283857
3.4276	0.2	0.133943	0.0660572	0.284505
3.4278	0.2	0.134026	0.0659736	0.285151
3.428	0.2	0.13411	0.0658904	0.285797
3.4282	0.2	0.134193	0.0658074	0.286442
3.4284	0.2	0.134275	0.0657246	0.287086
3.4286	0.2	0.134358	0.0656421	0.28773
3.4288	0.2	0.13444	0.0655599	0.288372
3.429	0.2	0.134522	0.0654779	0.289014
3.4292	0.2	0.134604	0.0653961	0.289655
3.4294	0.2	0.134685	0.0653147	0.290295
3.4296	0.2	0.134767	0.0652334	0.290935
3.4298	0.2	0.134848	0.0651524	0.291573
3.43	0.2	0.134928	0.0650717	0.292211
3.4302	0.2	0.135009	0.0649912	0.292848
3.4304	0.2	0.135089	0.0649109	0.293484
3.4306	0.2	0.135169	0.0648309	0.29412
3.4308	0.2	0.135249	0.0647511	0.294754
3.431	0.2	0.135328	0.0646716	0.295388
3.4312	0.2	0.135408	0.0645923	0.296021
3.4314	0.2	0.135487	0.0645132	0.296654
3.4316	0.2	0.135566	0.0644344	0.297285
3.4318	0.2	0.135644	0.0643558	0.297916
3.432	0.2	0.135723	0.0642775	0.298546
3.4322	0.2	0.135801	0.0641994	0.299175
3.4324	0.2	0.135879	0.0641215	0.299804
3.4326	0.2	0.135956	0.0640438	0.300432
3.4328	0.2	0.136034	0.0639664	0.301059
3.433	0.2	0.136111	0.0638892	0.301685
3.4332	0.2	0.136188	0.0638123	0.302311
3.4334	0.2	0.136264	0.0637355	0.302935
3.4336	0.2	0.136341	0.063659	0.303559
3.4338	0.2	0.136417	0.0635827	0.304183
3.434	0.2	0.136493	0.0635067	0.304805
3.4342	0.2	0.136569	0.0634308	0.305427
3.4344	0.2	0.136645	0.0633552	0.306048
3.4346	0.2	0.13672	0.0632798	0.306668
3.4348	0.2	0.136795	0.0632047	0.307288
3.435	0.2	0.13687	0.0631297	0.307907
3.4352	0.2	0.136945	0.063055	0.308525
3.4354	0.2	0.13702	0.0629804	0.309142
3.4356	0.2	0.137094	0.0629061	0.309759
3.4358	0.2	0.137168	0.0628321	0.310375
3.436	0.2	0.137242	0.0627582	0.31099
3.4362	0.2	0.137315	0.0626845	0.311605
3.4364	0.2	0.137389	0.0626111	0.312219
3.4366	0.2	0.137462	0.0625378	0.312832
3.4368	0.2	0.137535	0.0624648	0.313444
3.437	0.2	0.137608	0.062392	0.314056
3.4372	0.2	0.137681	0.0623194	0.314667
3.4374	0.2	0.137753	0.062247	0.315277
3.4376	0.2	0.137825	0.0621748	0.315887
3.4378	0.2	0.137897	0.0621028	0.316496
3.438	0.2	0.137969	0.062031	0.317104
3.4382	0.2	0.138041	0.0619594	0.317711
3.4384	0.2	0.138112	0.0618881	0.318318
3.4386	0.2	0.138183	0.0618169	0.318924
3.4388	0.2	0.138254	0.0617459	0.31953
3.439	0.2	0.138325	0.0616751	0.320135
3.4392	0.2	0.138395	0.0616046	0.320739
3.4394	0.2	0.138466	0.0615342	0.321342
3.4396	0.2	0.138536	0.061464	0.321945
3.4398	0.2	0.138606	0.061394	0.322547
3.44	0.2	0.138676	0.0613242	0.323148
3.4402	0.2	0.138745	0.0612547	0.323749
3.4404	0.2	0.138815	0.0611853	0.324349
3.4406	0.2	0.138884	0.0611161	0.324948
3.4408	0.2	0.138953	0.0610471	0.325547
3.441	0.2	0.139022	0.0609782	0.326145
3.4412	0.2	0.13909	0.0609096	0.326742
3.4414	0.2	0.139159	0.0608412	0.327339
3.4416	0.2	0.139227	0.0607729	0.327935
3.4418	0.2	0.139295	0.0607049	0.328531
3.442	0.2	0.139363	0.060637	0.329125
3.4422	0.2	0.139431	0.0605693	0.329719
3.4424	0.2	0.139498	0.0605018	0.330313
3.4426	0.2	0.139566	0.0604345	0.330906
3.4428	0.2	0.139633	0.0603674	0.331498
3.443	0.2	0.1397	0.0603004	0.332089
3.4432	0.2	0.139766	0.0602337	0.33268
3.4434	0.2	0.139833	0.0601671	0.333271
3.4436	0.2	0.139899	0.0601007	0.33386
3.4438	0.2	0.139966	0.0600345	0.334449
3.444	0.2	0.140032	0.0599684	0.335037
3.4442	0.2	0.140097	0.0599026	0.335625
3.4444	0.2	0.140163	0.0598369	0.336212
3.4446	0.2	0.140229	0.0597714	0.336799
3.4448	0.2	0.140294	0.0597061	0.337384
3.445	0.2	0.140359	0.0596409	0.33797
3.4452	0.2	0.140424	0.0595759	0.338554
3.4454	0.2	0.140489	0.0595111	0.339138
3.4456	0.2	0.140554	0.0594465	0.339721
3.4458	0.2	0.140618	0.059382	0.340304
3.446	0.2	0.140682	0.0593178	0.340886
3.4462	0.2	0.140746	0.0592537	0.341468
3.4464	0.2	0.14081	0.0591897	0.342048
3.4466	0.2	0.140874	0.0591259	0.342629
3.4468	0.2	0.140938	0.0590623	0.343208
3.447	0.2	0.141001	0.0589989	0.343787
3.4472	0.2	0.141064	0.0589357	0.344366
3.4474	0.2	0.141127	0.0588726	0.344944
3.4476	0.2	0.14119	0.0588096	0.345521
3.4478	0.2	0.141253	0.0587469	0.346097
3.448	0.2	0.141316	0.0586843	0.346673
3.4482	0.2	0.141378	0.0586218	0.347249
3.4484	0.2	0.14144	0.0585596	0.347824
3.4486	0.2	0.141503	0.0584975	0.348398
3.4488	0.2	0.141564	0.0584355	0.348972
3.449	0.2	0.141626	0.0583737	0.349545
3.4492	0.2	0.141688	0.0583121	0.350117
3.4494	0.2	0.141749	0.0582507	0.350689
3.4496	0.2	0.141811	0.0581894	0.35126
3.4498	0.2	0.141872	0.0581282	0.351831
3.45	0.2	0.141933	0.0580673	0.352401
3.4502	0.2	0.141994	0.0580064	0.352971
3.4504	0.2	0.142054	0.0579458	0.35354
3.4506	0.2	0.142115	0.0578853	0.354108
3.4508	0.2	0.142175	0.0578249	0.354676
3.451	0.2	0.142235	0.0577647	0.355243
3.4512	0.2	0.142295	0.0577047	0.35581
3.4514	0.2	0.142355	0.0576448	0.356376
3.4516	0.2	0.142415	0.0575851	0.356941
3.4518	0.2	0.142475	0.0575255	0.357506
3.452	0.2	0.142534	0.057466	0.358071
3.4522	0.2	0.142593	0.0574068	0.358635
3.4524	0.2	0.142652	0.0573476	0.359198
3.4526	0.2	0.142711	0.0572887	0.359761
3.4528	0.2	0.14277	0.0572299	0.360323
3.453	0.2	0.142829	0.0571712	0.360884
3.4532	0.2	0.142887	0.0571127	0.361445
3.4534	0.2	0.142946	0.0570543	0.362006
3.4536	0.2	0.143004	0.0569961	0.362566
3.4538	0.2	0.143062	0.056938	0.363125
3.454	0.2	0.14312	0.05688	0.363684
3.4542	0.2	0.143178	0.0568222	0.364242
3.4544	0.2	0.143235	0.0567646	0.3648
3.4546	0.2	0.143293	0.0567071	0.365357
3.4548	0.2	0.14335	0.0566498	0.365914
3.455	0.2	0.143407	0.0565925	0.36647
3.4552	0.2	0.143465	0.0565355	0.367025
3.4554	0.2	0.143521	0.0564786	0.36758
3.4556	0.2	0.143578	0.0564218	0.368135
3.4558	0.2	0.143635	0.0563651	0.368689
3.456	0.2	0.143691	0.0563086	0.369242
3.4562	0.2	0.143748	0.0562523	0.369795
3.4564	0.2	0.143804	0.0561961	0.370347
3.4566	0.2	0.14386	0.05614	0.370899
3.4568	0.2	0.143916	0.056084	0.37145
3.457	0.2	0.143972	0.0560282	0.372001
3.4572	0.2	0.144027	0.0559726	0.372551
3.4574	0.2	0.144083	0.055917	0.373101
3.4576	0.2	0.144138	0.0558616	0.37365
3.4578	0.2	0.144194	0.0558064	0.374199
3.458	0.2	0.144249	0.0557513	0.374747
3.4582	0.2	0.144304	0.0556963	0.375294
3.4584	0.2	0.144359	0.0556414	0.375842
3.4586	0.2	0.144413	0.0555867	0.376388
3.4588	0.2	0.144468	0.0555321	0.376934
3.459	0.2	0.144522	0.0554777	0.37748
3.4592	0.2	0.144577	0.0554234	0.378025
3.4594	0.2	0.144631	0.0553692	0.378569
3.4596	0.2	0.144685	0.0553151	0.379113
3.4598	0.2	0.144739	0.0552612	0.379657
3.46	0.2	0.144793	0.0552074	0.3802
3.4602	0.2	0.144846	0.0551538	0.380742
3.4604	0.2	0.1449	0.0551002	0.381284
3.4606	0.2	0.144953	0.0550468	0.381825
3.4608	0.2	0.145006	0.0549935	0.382366
3.461	0.2	0.14506	0.0549404	0.382907
3.4612	0.2	0.145113	0.0548874	0.383447
3.4614	0.2	0.145166	0.0548345	0.383986
3.4616	0.2	0.145218	0.0547817	0.384525
3.4618	0.2	0.145271	0.0547291	0.385064
3.462	0.2	0.145323	0.0546766	0.385602
3.4622	0.2	0.145376	0.0546242	0.386139
3.4624	0.2	0.145428	0.0545719	0.386676
3.4626	0.2	0.14548	0.0545198	0.387212
3.4628	0.2	0.145532	0.0544678	0.387748
3.463	0.2	0.145584	0.0544159	0.388284
3.4632	0.2	0.145636	0.0543641	0.388819
3.4634	0.2	0.145688	0.0543125	0.389353
3.4636	0.2	0.145739	0.054261	0.389887
3.4638	0.2	0.14579	0.0542096	0.390421
3.464	0.2	0.145842	0.0541583	0.390954
3.4642	0.2	0.145893	0.0541071	0.391487
3.4644	0.2	0.145944	0.0540561	0.392019
3.4646	0.2	0.145995	0.0540052	0.39255
3.4648	0.2	0.146046	0.0539544	0.393081
3.465	0.2	0.146096	0.0539037	0.393612
3.4652	0.2	0.146147	0.0538531	0.394142
3.4654	0.2	0.146197	0.0538027	0.394672
3.4656	0.2	0.146248	0.0537523	0.395201
3.4658	0.2	0.146298	0.0537021	0.39573
3.466	0.2	0.146348	0.053652	0.396258
3.4662	0.2	0.146398	0.0536021	0.396786
3.4664	0.2	0.146448	0.0535522	0.397314
3.4666	0.2	0.146498	0.0535025	0.39784
3.4668	0.2	0.146547	0.0534528	0.398367
3.467	0.2	0.146597	0.0534033	0.398893
3.4672	0.2	0.146646	0.0533539	0.399418
3.4674	0.2	0.146695	0.0533046	0.399943
3.4676	0.2	0.146745	0.0532555	0.400468
3.4678	0.2	0.146794	0.0532064	0.400992
3.468	0.2	0.146843	0.0531575	0.401516
3.4682	0.2	0.146891	0.0531086	0.402039
3.4684	0.2	0.14694	0.0530599	0.402562
3.4686	0.2	0.146989	0.0530113	0.403084
3.4688	0.2	0.147037	0.0529628	0.403606
3.469	0.2	0.147086	0.0529144	0.404127
3.4692	0.2	0.147134	0.0528661	0.404648
3.4694	0.2	0.147182	0.052818	0.405168
3.4696	0.2	0.14723	0.0527699	0.405688
3.4698	0.2	0.147278	0.0527219	0.406208
3.47	0.2	0.147326	0.0526741	0.406727
3.4702	0.2	0.147374	0.0526264	0.407246
3.4704	0.2	0.147421	0.0525787	0.407764
3.4706	0.2	0.147469	0.0525312	0.408282
3.4708	0.2	0.147516	0.0524838	0.408799
3.471	0.2	0.147563	0.0524365	0.409316
3.4712	0.2	0.147611	0.0523893	0.409832
3.4714	0.2	0.147658	0.0523422	0.410348
3.4716	0.2	0.147705	0.0522952	0.410864
3.4718	0.2	0.147752	0.0522484	0.411379
3.472	0.2	0.147798	0.0522016	0.411894
3.4722	0.2	0.147845	0.0521549	0.412408
3.4724	0.2	0.147892	0.0521084	0.412922
3.4726	0.2	0.147938	0.0520619	0.413435
3.4728	0.2	0.147984	0.0520155	0.413948
3.473	0.2	0.148031	0.0519693	0.414461
3.4732	0.2	0.148077	0.0519231	0.414973
3.4734	0.2	0.148123	0.0518771	0.415484
3.4736	0.2	0.148169	0.0518311	0.415996
3.4738	0.2	0.148215	0.0517853	0.416506
3.474	0.2	0.14826	0.0517395	0.417017
3.4742	0.2	0.148306	0.0516939	0.417527
3.4744	0.2	0.148352	0.0516484	0.418036
3.4746	0.2	0.148397	0.0516029	0.418545
3.4748	0.2	0.148442	0.0515576	0.419054
3.475	0.2	0.148488	0.0515123	0.419562
3.4752	0.2	0.148533	0.0514672	0.42007
3.4754	0.2	0.148578	0.0514222	0.420577
3.4756	0.2	0.148623	0.0513772	0.421084
3.4758	0.2	0.148668	0.0513324	0.421591
3.476	0.2	0.148712	0.0512876	0.422097
3.4762	0.2	0.148757	0.051243	0.422603
3.4764	0.2	0.148802	0.0511984	0.423108
3.4766	0.2	0.148846	0.051154	0.423613
3.4768	0.2	0.14889	0.0511096	0.424117
3.477	0.2	0.148935	0.0510653	0.424621
3.4772	0.2	0.148979	0.0510212	0.425125
3.4774	0.2	0.149023	0.0509771	0.425628
3.4776	0.2	0.149067	0.0509331	0.426131
3.4778	0.2	0.149111	0.0508892	0.426634
3.478	0.2	0.149155	0.0508454	0.427136
3.4782	0.2	0.149198	0.0508018	0.427637
3.4784	0.2	0.149242	0.0507582	0.428138
3.4786	0.2	0.149285	0.0507147	0.428639
3.4788	0.2	0.149329	0.0506712	0.42914
3.479	0.2	0.149372	0.0506279	0.429639
3.4792	0.2	0.149415	0.0505847	0.430139
3.4794	0.2	0.149458	0.0505416	0.430638
3.4796	0.2	0.149501	0.0504985	0.431137
3.4798	0.2	0.149544	0.0504556	0.431635
3.48	0.2	0.149587	0.0504127	0.432133
3.4802	0.2	0.14963	0.05037	0.432631
3.4804	0.2	0.149673	0.0503273	0.433128
3.4806	0.2	0.149715	0.0502847	0.433625
3.4808	0.2	0.149758	0.0502422	0.434121
3.481	0.2	0.1498	0.0501998	0.434617
3.4812	0.2	0.149843	0.0501575	0.435113
3.4814	0.2	0.149885	0.0501153	0.435608
3.4816	0.2	0.149927	0.0500731	0.436103
3.4818	0.2	0.149969	0.0500311	0.436597
3.482	0.2	0.150011	0.0499891	0.437091
3.4822	0.2	0.150053	0.0499473	0.437585
3.4824	0.2	0.150095	0.0499055	0.438078
3.4826	0.2	0.150136	0.0498638	0.438571
3.4828	0.2	0.150178	0.0498222	0.439063
3.483	0.2	0.150219	0.0497807	0.439556
3.4832	0.2	0.150261	0.0497392	0.440047
3.4834	0.2	0.150302	0.0496979	0.440539
3.4836	0.2	0.150343	0.0496566	0.44103
3.4838	0.2	0.150385	0.0496155	0.44152
3.484	0.2	0.150426	0.0495744	0.44201
3.4842	0.2	0.150467	0.0495334	0.4425
3.4844	0.2	0.150508	0.0494925	0.442989
3.4846	0.2	0.150548	0.0494516	0.443478
3.4848	0.2	0.150589	0.0494109	0.443967
3.485	0.2	0.15063	0.0493702	0.444455
3.4852	0.2	0.15067	0.0493297	0.444943
3.4854	0.2	0.150711	0.0492892	0.445431
3.4856	0.2	0.150751	0.0492488	0.445918
3.4858	0.2	0.150792	0.0492084	0.446405
3.486	0.2	0.150832	0.0491682	0.446891
3.4862	0.2	0.150872	0.049128	0.447377
3.4864	0.2	0.150912	0.049088	0.447863
3.4866	0.2	0.150952	0.049048	0.448348
3.4868	0.2	0.150992	0.0490081	0.448833
3.487	0.2	0.151032	0.0489682	0.449317
3.4872	0.2	0.151072	0.0489285	0.449802
3.4874	0.2	0.151111	0.0488888	0.450285
3.4876	0.2	0.151151	0.0488492	0.450769
3.4878	0.2	0.15119	0.0488097	0.451252
3.488	0.2	0.15123	0.0487703	0.451735
3.4882	0.2	0.151269	0.0487309	0.452217
3.4884	0.2	0.151308	0.0486917	0.452699
3.4886	0.2	0.151348	0.0486525	0.45318
3.4888	0.2	0.151387	0.0486134	0.453662
3.489	0.2	0.151426	0.0485743	0.454143
3.4892	0.2	0.151465	0.0485354	0.454623
3.4894	0.2	0.151503	0.0484965	0.455103
3.4896	0.2	0.151542	0.0484577	0.455583
3.4898	0.2	0.151581	0.048419	0.456063
3.49	0.2	0.15162	0.0483804	0.456542
3.4902	0.2	0.151658	0.0483418	0.45702
3.4904	0.2	0.151697	0.0483034	0.457499
3.4906	0.2	0.151735	0.048265	0.457977
3.4908	0.2	0.151773	0.0482266	0.458454
3.491	0.2	0.151812	0.0481884	0.458932
3.4912	0.2	0.15185	0.0481502	0.459409
3.4914	0.2	0.151888	0.0481121	0.459885
3.4916	0.2	0.151926	0.0480741	0.460361
3.4918	0.2	0.151964	0.0480361	0.460837
3.492	0.2	0.152002	0.0479983	0.461313
3.4922	0.2	0.15204	0.0479605	0.461788
3.4924	0.2	0.152077	0.0479228	0.462263
3.4926	0.2	0.152115	0.0478851	0.462737
3.4928	0.2	0.152152	0.0478475	0.463212
3.493	0.2	0.15219	0.0478101	0.463685
3.4932	0.2	0.152227	0.0477726	0.464159
3.4934	0.2	0.152265	0.0477353	0.464632
3.4936	0.2	0.152302	0.047698	0.465105
3.4938	0.2	0.152339	0.0476608	0.465577
3.494	0.2	0.152376	0.0476237	0.466049
3.4942	0.2	0.152413	0.0475866	0.466521
3.4944	0.2	0.15245	0.0475497	0.466992
3.4946	0.2	0.152487	0.0475127	0.467463
3.4948	0.2	0.152524	0.0474759	0.467934
3.495	0.2	0.152561	0.0474392	0.468404
3.4952	0.2	0.152598	0.0474025	0.468874
3.4954	0.2	0.152634	0.0473658	0.469344
3.4956	0.2	0.152671	0.0473293	0.469813
3.4958	0.2	0.152707	0.0472928	0.470282
3.496	0.2	0.152744	0.0472564	0.470751
3.4962	0.2	0.15278	0.0472201	0.471219
3.4964	0.2	0.152816	0.0471838	0.471687
3.4966	0.2	0.152852	0.0471476	0.472155
3.4968	0.2	0.152889	0.0471115	0.472622
3.497	0.2	0.152925	0.0470754	0.473089
3.4972	0.2	0.152961	0.0470395	0.473556
3.4974	0.2	0.152996	0.0470035	0.474023
3.4976	0.2	0.153032	0.0469677	0.474489
3.4978	0.2	0.153068	0.0469319	0.474954
3.498	0.2	0.153104	0.0468962	0.47542
3.4982	0.2	0.153139	0.0468606	0.475885
3.4984	0.2	0.153175	0.046825	0.476349
3.4986	0.2	0.15321	0.0467895	0.476814
3.4988	0.2	0.153246	0.0467541	0.477278
3.499	0.2	0.153281	0.0467187	0.477741
3.4992	0.2	0.153317	0.0466834	0.478205
3.4994	0.2	0.153352	0.0466482	0.478668
3.4996	0.2	0.153387	0.046613	0.479131
3.4998	0.2	0.153422	0.0465779	0.479593
3.5	-0.2	0.127877	-0.327877	0.452727
3.5002	-0.2	0.127912	-0.327912	0.438333
3.5004	-0.2	0.114931	-0.314931	0.427329
3.5006	-0.2	0.104919	-0.304919	0.418069
3.5008	-0.2	0.0968892	-0.296889	0.409918
3.501	-0.2	0.0900766	-0.290077	0.402553
3.5012	-0.2	0.0841003	-0.2841	0.395782
3.5014	-0.2	0.0787448	-0.278745	0.389483
3.5016	-0.2	0.073874	-0.273874	0.383569
3.5018	-0.2	0.0693952	-0.269395	0.377978
3.502	-0.2	0.0652418	-0.265242	0.372663
3.5022	-0.2	0.0613639	-0.261364	0.367587
3.5024	-0.2	0.0577233	-0.257723	0.362721
3.5026	-0.2	0.0542896	-0.25429	0.358042
3.5028	-0.2	0.0510382	-0.251038	0.353529
3.503	-0.2	0.0479492	-0.247949	0.349168
3.5032	-0.2	0.0450057	-0.245006	0.344944
3.5034	-0.2	0.0421937	-0.242194	0.340845
3.5036	-0.2	0.0395012	-0.239501	0.336862
3.5038	-0.2	0.0369177	-0.236918	0.332985
3.504	-0.2	0.0344345	-0.234434	0.329206
3.5042	-0.2	0.0320435	-0.232044	0.325519
3.5044	-0.2	0.029738	-0.229738	0.321918
3.5046	-0.2	0.0275117	-0.227512	0.318397
3.5048	-0.2	0.0253593	-0.225359	0.314951
3.505	-0.2	0.0232759	-0.223276	0.311576
3.5052	-0.2	0.0212571	-0.221257	0.308268
3.5054	-0.2	0.0192989	-0.219299	0.305024
3.5056	-0.2	0.0173978	-0.217398	0.301839
3.5058	-0.2	0.0155506	-0.215551	0.298711
3.506	-0.2	0.0137541	-0.213754	0.295638
3.5062	-0.2	0.0120058	-0.212006	0.292616
3.5064	-0.2	0.0103031	-0.210303	0.289643
3.5066	-0.2	0.00864374	-0.208644	0.286717
3.5068	-0.2	0.00702555	-0.207026	0.283837
3.507	-0.2	0.00544658	-0.205447	0.280999
3.5072	-0.2	0.00390502	-0.203905	0.278203
3.5074	-0.2	0.00239916	-0.202399	0.275447
3.5076	-0.2	0.000927442	-0.200927	0.272729
3.5078	-0.2	-0.000511617	-0.199488	0.270047
3.508	-0.2	-0.00191939	-0.198081	0.267401
3.5082	-0.2	-0.00329715	-0.196703	0.26479
3.5084	-0.2	-0.00464612	-0.195354	0.262211
3.5086	-0.2	-0.00596743	-0.194033	0.259664
3.5088	-0.2	-0.00726214	-0.192738	0.257148
3.509	-0.2	-0.00853125	-0.191469	0.254661
3.5092	-0.2	-0.00977571	-0.190224	0.252204
3.5094	-0.2	-0.0109964	-0.189004	0.249774
3.5096	-0.2	-0.0121942	-0.187806	0.247371
3.5098	-0.2	-0.0133699	-0.18663	0.244995
3.51	-0.2	-0.0145242	-0.185476	0.242644
3.5102	-0.2	-0.0156578	-0.184342	0.240318
3.5104	-0.2	-0.0167715	-0.183228	0.238016
3.5106	-0.2	-0.0178659	-0.182134	0.235737
3.5108	-0.2	-0.0189416	-0.181058	0.233481
3.511	-0.2	-0.0199992	-0.180001	0.231247
3.5112	-0.2	-0.0210392	-0.178961	0.229035
3.5114	-0.2	-0.0220622	-0.177938	0.226844
3.5116	-0.2	-0.0230686	-0.176931	0.224673
3.5118	-0.2	-0.0240591	-0.175941	0.222522
3.512	-0.2	-0.025034	-0.174966	0.220391
3.5122	-0.2	-0.0259937	-0.174006	0.218278
3.5124	-0.2	-0.0269388	-0.173061	0.216184
3.5126	-0.2	-0.0278696	-0.17213	0.214108
3.5128	-0.2	-0.0287864	-0.171214	0.21205
3.513	-0.2	-0.0296898	-0.17031	0.210009
3.5132	-0.2	-0.0305799	-0.16942	0.207985
3.5134	-0.2	-0.0314573	-0.168543	0.205978
3.5136	-0.2	-0.0323221	-0.167678	0.203986
3.5138	-0.2	-0.0331748	-0.166825	0.202011
3.514	-0.2	-0.0340156	-0.165984	0.200051
3.5142	-0.2	-0.0348449	-0.165155	0.198106
3.5144	-0.2	-0.0356628	-0.164337	0.196176
3.5146	-0.2	-0.0364698	-0.16353	0.19426
3.5148	-0.2	-0.037266	-0.162734	0.192359
3.515	-0.2	-0.0380517	-0.161948	0.190471
3.5152	-0.2	-0.0388271	-0.161173	0.188598
3.5154	-0.2	-0.0395926	-0.160407	0.186738
3.5156	-0.2	-0.0403482	-0.159652	0.18489
3.5158	-0.2	-0.0410943	-0.158906	0.183056
3.516	-0.2	-0.041831	-0.158169	0.181235
3.5162	-0.2	-0.0425586	-0.157441	0.179426
3.5164	-0.2	-0.0432773	-0.156723	0.177629
3.5166	-0.2	-0.0439872	-0.156013	0.175845
3.5168	-0.2	-0.0446885	-0.155312	0.174072
3.517	-0.2	-0.0453814	-0.154619	0.17231
3.5172	-0.2	-0.0460662	-0.153934	0.17056
3.5174	-0.2	-0.0467429	-0.153257	0.168822
3.5176	-0.2	-0.0474117	-0.152588	0.167094
3.5178	-0.2	-0.0480729	-0.151927	0.165377
3.518	-0.2	-0.0487264	-0.151274	0.163671
3.5182	-0.2	-0.0493726	-0.150627	0.161975
3.5184	-0.2	-0.0500115	-0.149989	0.160289
3.5186	-0.2	-0.0506433	-0.149357	0.158614
3.5188	-0.2	-0.0512681	-0.148732	0.156949
3.519	-0.2	-0.051886	-0.148114	0.155293
3.5192	-0.2	-0.0524972	-0.147503	0.153647
3.5194	-0.2	-0.0531019	-0.146898	0.152011
3.5196	-0.2	-0.0537001	-0.1463	0.150384
3.5198	-0.2	-0.0542919	-0.145708	0.148766
3.52	-0.2	-0.0548775	-0.145123	0.147157
3.5202	-0.2	-0.055457	-0.144543	0.145557
3.5204	-0.2	-0.0560304	-0.14397	0.143966
3.5206	-0.2	-0.056598	-0.143402	0.142384
