Time,R,U,Theta,Phi,ThetaDot,PhiDot,Total Angle,Error,Digital Control
1.037,0.2,0.0374867,0.188778,1.08451e-005,0.000172954,-0.000135099,0.188789,0.0112108,0.0287436
1.0375,0.2,0.0374856,0.188778,1.07769e-005,0.000172651,-0.000136445,0.188789,0.0112108,0.0287436
1.038,0.2,0.0374845,0.188778,1.0708e-005,0.00017233,-0.000137763,0.188789,0.0112108,0.0287435
1.0385,0.2,0.0374833,0.188779,1.06384e-005,0.000171992,-0.000139055,0.188789,0.0112108,0.0287435
1.039,0.2,0.0374822,0.188779,1.05683e-005,0.000171638,-0.000140318,0.188789,0.0112108,0.0287435
1.0395,0.2,0.0374811,0.188779,1.04975e-005,0.000171266,-0.000141555,0.188789,0.0112108,0.0287433
1.04,0.2,0.03748,0.188779,1.04261e-005,0.000170878,-0.000142765,0.188789,0.0112107,0.0287433
1.0405,0.2,0.0374788,0.188779,1.03542e-005,0.000170473,-0.000143947,0.188789,0.0112107,0.0287433
1.041,0.2,0.0374777,0.188779,1.02816e-005,0.000170052,-0.000145103,0.188789,0.0112107,0.0287432
1.0415,0.2,0.0374766,0.188779,1.02085e-005,0.000169615,-0.000146232,0.188789,0.0112107,0.0287432
1.042,0.2,0.0374755,0.188779,1.01348e-005,0.000169162,-0.000147334,0.188789,0.0112107,0.0287432
1.0425,0.2,0.0374744,0.188779,1.00606e-005,0.000168693,-0.000148409,0.188789,0.0112107,0.0287431
1.043,0.2,0.0374733,0.188779,9.98588e-006,0.000168209,-0.000149458,0.188789,0.0112107,0.0287431
1.0435,0.2,0.0374722,0.188779,9.91064e-006,0.00016771,-0.000150481,0.188789,0.0112107,0.0287431
1.044,0.2,0.0374711,0.18878,9.83491e-006,0.000167195,-0.000151477,0.188789,0.0112107,0.0287431
1.0445,0.2,0.03747,0.18878,9.75868e-006,0.000166666,-0.000152447,0.188789,0.0112106,0.0287431
1.045,0.2,0.0374689,0.18878,9.68199e-006,0.000166121,-0.000153391,0.188789,0.0112106,0.0287431
1.0455,0.2,0.0374678,0.18878,9.60483e-006,0.000165563,-0.000154309,0.188789,0.0112106,0.028743
1.046,0.2,0.0374668,0.18878,9.52723e-006,0.000164989,-0.000155201,0.188789,0.0112106,0.028743
1.0465,0.2,0.0374657,0.18878,9.4492e-006,0.000164402,-0.000156068,0.188789,0.0112106,0.028743
1.047,0.2,0.0374646,0.18878,9.37074e-006,0.000163801,-0.000156909,0.188789,0.0112106,0.028743
1.0475,0.2,0.0374635,0.18878,9.29188e-006,0.000163186,-0.000157724,0.188789,0.0112106,0.028743
1.048,0.2,0.0374625,0.18878,9.21263e-006,0.000162557,-0.000158514,0.188789,0.0112106,0.028743
1.0485,0.2,0.0374614,0.18878,9.13299e-006,0.000161915,-0.000159279,0.188789,0.0112106,0.028743
1.049,0.2,0.0374604,0.18878,9.05298e-006,0.000161259,-0.000160018,0.188789,0.0112106,0.028743
1.0495,0.2,0.0374593,0.18878,8.97261e-006,0.000160591,-0.000160733,0.188789,0.0112106,0.028743
1.05,0.2,0.0374582,0.18878,8.8919e-006,0.00015991,-0.000161423,0.188789,0.0112106,0.028743
1.0505,0.2,0.0374572,0.188781,8.81085e-006,0.000159216,-0.000162088,0.188789,0.0112106,0.028743
1.051,0.2,0.0374561,0.188781,8.72949e-006,0.00015851,-0.000162729,0.188789,0.0112106,0.028743
1.0515,0.2,0.0374551,0.188781,8.64782e-006,0.000157791,-0.000163345,0.188789,0.0112106,0.028743
1.052,0.2,0.0374541,0.188781,8.56585e-006,0.00015706,-0.000163937,0.188789,0.0112106,0.028743
1.0525,0.2,0.037453,0.188781,8.4836e-006,0.000156318,-0.000164505,0.188789,0.0112106,0.028743
1.053,0.2,0.037452,0.188781,8.40107e-006,0.000155563,-0.000165049,0.188789,0.0112106,0.028743
1.0535,0.2,0.0374509,0.188781,8.31829e-006,0.000154798,-0.000165569,0.188789,0.0112106,0.028743
1.054,0.2,0.0374499,0.188781,8.23525e-006,0.000154021,-0.000166065,0.188789,0.0112106,0.028743
1.0545,0.2,0.0374489,0.188781,8.15199e-006,0.000153232,-0.000166538,0.188789,0.0112106,0.028743
1.055,0.2,0.0374479,0.188781,8.06849e-006,0.000152433,-0.000166988,0.188789,0.0112106,0.028743
1.0555,0.2,0.0374468,0.188781,7.98478e-006,0.000151623,-0.000167414,0.188789,0.0112107,0.028743
1.056,0.2,0.0374458,0.188781,7.90088e-006,0.000150803,-0.000167817,0.188789,0.0112107,0.0287431
1.0565,0.2,0.0374448,0.188782,7.81678e-006,0.000149972,-0.000168197,0.188789,0.0112107,0.0287431
1.057,0.2,0.0374438,0.188782,7.7325e-006,0.000149131,-0.000168554,0.188789,0.0112107,0.0287431
1.0575,0.2,0.0374428,0.188782,7.64806e-006,0.00014828,-0.000168889,0.188789,0.0112107,0.0287432
1.058,0.2,0.0374418,0.188782,7.56346e-006,0.000147419,-0.000169201,0.188789,0.0112107,0.0287432
1.0585,0.2,0.0374408,0.188782,7.47871e-006,0.000146548,-0.000169491,0.188789,0.0112107,0.0287432
1.059,0.2,0.0374398,0.188782,7.39383e-006,0.000145668,-0.000169758,0.188789,0.0112107,0.0287432
1.0595,0.2,0.0374388,0.188782,7.30883e-006,0.000144779,-0.000170004,0.188789,0.0112107,0.0287432
1.06,0.2,0.0374378,0.188782,7.22372e-006,0.00014388,-0.000170228,0.188789,0.0112107,0.0287432
1.0605,0.2,0.0374368,0.188782,7.1385e-006,0.000142973,-0.00017043,0.188789,0.0112108,0.0287433
1.061,0.2,0.0374358,0.188782,7.0532e-006,0.000142057,-0.00017061,0.188789,0.0112108,0.0287433
1.0615,0.2,0.0374348,0.188782,6.96781e-006,0.000141132,-0.00017077,0.188789,0.0112108,0.0287433
1.062,0.2,0.0374338,0.188782,6.88236e-006,0.000140199,-0.000170908,0.188789,0.0112108,0.0287434
1.0625,0.2,0.0374329,0.188782,6.79685e-006,0.000139258,-0.000171025,0.188789,0.0112108,0.0287434
1.063,0.2,0.0374319,0.188782,6.71129e-006,0.000138309,-0.000171121,0.188789,0.0112108,0.0287434
1.0635,0.2,0.0374309,0.188783,6.62569e-006,0.000137352,-0.000171197,0.188789,0.0112108,0.0287436
1.064,0.2,0.0374299,0.188783,6.54006e-006,0.000136387,-0.000171252,0.188789,0.0112109,0.0287436
1.0645,0.2,0.037429,0.188783,6.45442e-006,0.000135415,-0.000171286,0.188789,0.0112109,0.0287436
1.065,0.2,0.037428,0.188783,6.36877e-006,0.000134436,-0.000171301,0.188789,0.0112109,0.0287437
1.0655,0.2,0.037427,0.188783,6.28312e-006,0.000133449,-0.000171295,0.188789,0.0112109,0.0287437
1.066,0.2,0.0374261,0.188783,6.19749e-006,0.000132456,-0.00017127,0.188789,0.0112109,0.0287437
1.0665,0.2,0.0374251,0.188783,6.11187e-006,0.000131456,-0.000171225,0.188789,0.011211,0.0287438
1.067,0.2,0.0374242,0.188783,6.02629e-006,0.000130449,-0.000171161,0.188789,0.011211,0.0287438
1.0675,0.2,0.0374232,0.188783,5.94075e-006,0.000129436,-0.000171077,0.188789,0.011211,0.0287438
1.068,0.2,0.0374222,0.188783,5.85527e-006,0.000128416,-0.000170974,0.188789,0.011211,0.028744
1.0685,0.2,0.0374213,0.188783,5.76984e-006,0.000127391,-0.000170853,0.188789,0.011211,0.028744
1.069,0.2,0.0374204,0.188783,5.68449e-006,0.000126359,-0.000170712,0.188789,0.0112111,0.028744
1.0695,0.2,0.0374194,0.188783,5.59921e-006,0.000125322,-0.000170553,0.188789,0.0112111,0.0287442
1.07,0.2,0.0374185,0.188783,5.51402e-006,0.000124279,-0.000170376,0.188789,0.0112111,0.0287442
1.0705,0.2,0.0374175,0.188783,5.42893e-006,0.000123231,-0.00017018,0.188789,0.0112111,0.0287442
1.071,0.2,0.0374166,0.188783,5.34395e-006,0.000122178,-0.000169966,0.188789,0.0112112,0.0287443
1.0715,0.2,0.0374157,0.188784,5.25908e-006,0.00012112,-0.000169735,0.188789,0.0112112,0.0287443
1.072,0.2,0.0374147,0.188784,5.17434e-006,0.000120056,-0.000169485,0.188789,0.0112112,0.0287443
1.0725,0.2,0.0374138,0.188784,5.08973e-006,0.000118988,-0.000169219,0.188789,0.0112112,0.0287445
1.073,0.2,0.0374129,0.188784,5.00526e-006,0.000117916,-0.000168935,0.188789,0.0112113,0.0287445
1.0735,0.2,0.0374119,0.188784,4.92095e-006,0.000116839,-0.000168633,0.188789,0.0112113,0.0287445
1.074,0.2,0.037411,0.188784,4.83679e-006,0.000115758,-0.000168315,0.188789,0.0112113,0.0287447
1.0745,0.2,0.0374101,0.188784,4.7528e-006,0.000114673,-0.00016798,0.188789,0.0112113,0.0287447
1.075,0.2,0.0374092,0.188784,4.66898e-006,0.000113584,-0.000167629,0.188789,0.0112114,0.0287447
1.0755,0.2,0.0374083,0.188784,4.58535e-006,0.000112491,-0.000167261,0.188789,0.0112114,0.0287449
1.076,0.2,0.0374073,0.188784,4.50192e-006,0.000111394,-0.000166877,0.188789,0.0112114,0.0287449
1.0765,0.2,0.0374064,0.188784,4.41868e-006,0.000110294,-0.000166476,0.188789,0.0112114,0.0287449
1.077,0.2,0.0374055,0.188784,4.33565e-006,0.000109191,-0.00016606,0.188789,0.0112115,0.0287451
1.0775,0.2,0.0374046,0.188784,4.25283e-006,0.000108085,-0.000165629,0.188788,0.0112115,0.0287451
1.078,0.2,0.0374037,0.188784,4.17024e-006,0.000106976,-0.000165182,0.188788,0.0112115,0.0287451
1.0785,0.2,0.0374028,0.188784,4.08788e-006,0.000105864,-0.000164719,0.188788,0.0112116,0.0287454
1.079,0.2,0.0374019,0.188784,4.00576e-006,0.000104749,-0.000164242,0.188788,0.0112116,0.0287454
1.0795,0.2,0.037401,0.188784,3.92389e-006,0.000103632,-0.000163749,0.188788,0.0112116,0.0287454
1.08,0.2,0.0374001,0.188784,3.84227e-006,0.000102512,-0.000163242,0.188788,0.0112116,0.0287456
1.0805,0.2,0.0373992,0.188785,3.76091e-006,0.000101391,-0.000162721,0.188788,0.0112117,0.0287456
1.081,0.2,0.0373983,0.188785,3.67981e-006,0.000100267,-0.000162184,0.188788,0.0112117,0.0287456
1.0815,0.2,0.0373974,0.188785,3.599e-006,9.91412e-005,-0.000161634,0.188788,0.0112117,0.0287458
1.082,0.2,0.0373965,0.188785,3.51846e-006,9.80138e-005,-0.00016107,0.188788,0.0112118,0.0287458
1.0825,0.2,0.0373957,0.188785,3.43822e-006,9.68847e-005,-0.000160492,0.188788,0.0112118,0.0287458
1.083,0.2,0.0373948,0.188785,3.35827e-006,9.57542e-005,-0.0001599,0.188788,0.0112118,0.0287461
1.0835,0.2,0.0373939,0.188785,3.27862e-006,9.46224e-005,-0.000159295,0.188788,0.0112119,0.0287461
1.084,0.2,0.037393,0.188785,3.19928e-006,9.34894e-005,-0.000158677,0.188788,0.0112119,0.0287461
1.0845,0.2,0.0373921,0.188785,3.12026e-006,9.23554e-005,-0.000158046,0.188788,0.0112119,0.0287463
1.085,0.2,0.0373913,0.188785,3.04156e-006,9.12204e-005,-0.000157402,0.188788,0.011212,0.0287463
1.0855,0.2,0.0373904,0.188785,2.96318e-006,9.00848e-005,-0.000156745,0.188788,0.011212,0.0287463
1.086,0.2,0.0373895,0.188785,2.88515e-006,8.89484e-005,-0.000156075,0.188788,0.011212,0.0287466
1.0865,0.2,0.0373886,0.188785,2.80745e-006,8.78117e-005,-0.000155394,0.188788,0.0112121,0.0287466
1.087,0.2,0.0373878,0.188785,2.7301e-006,8.66745e-005,-0.0001547,0.188788,0.0112121,0.0287466
1.0875,0.2,0.0373869,0.188785,2.6531e-006,8.55372e-005,-0.000153994,0.188788,0.0112121,0.0287468
1.088,0.2,0.037386,0.188785,2.57646e-006,8.43998e-005,-0.000153277,0.188788,0.0112122,0.0287468
1.0885,0.2,0.0373852,0.188785,2.50019e-006,8.32624e-005,-0.000152548,0.188788,0.0112122,0.0287468
1.089,0.2,0.0373843,0.188785,2.42429e-006,8.21252e-005,-0.000151807,0.188788,0.0112122,0.0287471
1.0895,0.2,0.0373834,0.188785,2.34876e-006,8.09884e-005,-0.000151056,0.188788,0.0112123,0.0287471
1.09,0.2,0.0373826,0.188785,2.27361e-006,7.9852e-005,-0.000150293,0.188788,0.0112123,0.0287471
1.0905,0.2,0.0373817,0.188785,2.19885e-006,7.87162e-005,-0.00014952,0.188788,0.0112123,0.0287474
1.091,0.2,0.0373809,0.188785,2.12448e-006,7.7581e-005,-0.000148736,0.188788,0.0112124,0.0287474
1.0915,0.2,0.03738,0.188786,2.05051e-006,7.64467e-005,-0.000147941,0.188788,0.0112124,0.0287474
1.092,0.2,0.0373792,0.188786,1.97695e-006,7.53134e-005,-0.000147136,0.188788,0.0112124,0.0287476
1.0925,0.2,0.0373783,0.188786,1.90378e-006,7.41811e-005,-0.000146321,0.188787,0.0112125,0.0287476
1.093,0.2,0.0373775,0.188786,1.83104e-006,7.305e-005,-0.000145497,0.188787,0.0112125,0.0287476
1.0935,0.2,0.0373766,0.188786,1.75871e-006,7.19203e-005,-0.000144662,0.188787,0.0112125,0.0287479
1.094,0.2,0.0373758,0.188786,1.6868e-006,7.0792e-005,-0.000143818,0.188787,0.0112126,0.0287479
1.0945,0.2,0.0373749,0.188786,1.61531e-006,6.96652e-005,-0.000142964,0.188787,0.0112126,0.0287479
1.095,0.2,0.0373741,0.188786,1.54426e-006,6.85401e-005,-0.000142102,0.188787,0.0112127,0.0287482
1.0955,0.2,0.0373733,0.188786,1.47365e-006,6.74168e-005,-0.00014123,0.188787,0.0112127,0.0287482
1.096,0.2,0.0373724,0.188786,1.40347e-006,6.62954e-005,-0.000140349,0.188787,0.0112127,0.0287482
1.0965,0.2,0.0373716,0.188786,1.33374e-006,6.5176e-005,-0.00013946,0.188787,0.0112128,0.0287485
1.097,0.2,0.0373707,0.188786,1.26446e-006,6.40588e-005,-0.000138562,0.188787,0.0112128,0.0287485
1.0975,0.2,0.0373699,0.188786,1.19564e-006,6.29438e-005,-0.000137657,0.188787,0.0112128,0.0287485
1.098,0.2,0.0373691,0.188786,1.12726e-006,6.18311e-005,-0.000136742,0.188787,0.0112129,0.0287488
1.0985,0.2,0.0373682,0.188786,1.05935e-006,6.07209e-005,-0.00013582,0.188787,0.0112129,0.0287488
1.099,0.2,0.0373674,0.188786,9.91909e-007,5.96133e-005,-0.000134891,0.188787,0.011213,0.0287488
1.0995,0.2,0.0373666,0.188786,9.24933e-007,5.85083e-005,-0.000133953,0.188787,0.011213,0.0287491
1.1,0.2,0.0373658,0.188786,8.58429e-007,5.74061e-005,-0.000133008,0.188787,0.011213,0.0287491
1.1005,0.2,0.0373649,0.188786,7.92401e-007,5.63068e-005,-0.000132056,0.188787,0.0112131,0.0287491
1.101,0.2,0.0373641,0.188786,7.26852e-007,5.52105e-005,-0.000131097,0.188787,0.0112131,0.0287494
1.1015,0.2,0.0373633,0.188786,6.61787e-007,5.41173e-005,-0.000130131,0.188787,0.0112131,0.0287494
1.102,0.2,0.0373625,0.188786,5.97208e-007,5.30272e-005,-0.000129158,0.188787,0.0112132,0.0287494
1.1025,0.2,0.0373616,0.188786,5.33118e-007,5.19405e-005,-0.000128179,0.188787,0.0112132,0.0287496
1.103,0.2,0.0373608,0.188786,4.69522e-007,5.08571e-005,-0.000127193,0.188787,0.0112133,0.0287496
1.1035,0.2,0.03736,0.188786,4.06421e-007,4.97772e-005,-0.000126201,0.188787,0.0112133,0.0287496
1.104,0.2,0.0373592,0.188786,3.4382e-007,4.87009e-005,-0.000125203,0.188787,0.0112133,0.0287499
1.1045,0.2,0.0373584,0.188786,2.8172e-007,4.76282e-005,-0.000124199,0.188787,0.0112134,0.0287499
1.105,0.2,0.0373576,0.188786,2.20125e-007,4.65593e-005,-0.00012319,0.188787,0.0112134,0.0287499
1.1055,0.2,0.0373567,0.188786,1.59038e-007,4.54943e-005,-0.000122175,0.188787,0.0112134,0.0287502
1.106,0.2,0.0373559,0.188786,9.84611e-008,4.44332e-005,-0.000121154,0.188786,0.0112135,0.0287502
1.1065,0.2,0.0373551,0.188786,3.8397e-008,4.33761e-005,-0.000120128,0.188786,0.0112135,0.0287502
1.107,0.2,0.0373543,0.188786,-2.11517e-008,4.23232e-005,-0.000119098,0.188786,0.0112136,0.0287505
1.1075,0.2,0.0373535,0.188786,-8.01825e-008,4.12744e-005,-0.000118062,0.188786,0.0112136,0.0287505
1.108,0.2,0.0373527,0.188786,-1.38693e-007,4.023e-005,-0.000117021,0.188786,0.0112136,0.0287505
1.1085,0.2,0.0373519,0.188786,-1.96681e-007,3.91899e-005,-0.000115976,0.188786,0.0112137,0.0287508
1.109,0.2,0.0373511,0.188786,-2.54145e-007,3.81543e-005,-0.000114927,0.188786,0.0112137,0.0287508
1.1095,0.2,0.0373503,0.188787,-3.11081e-007,3.71232e-005,-0.000113873,0.188786,0.0112138,0.0287508
1.11,0.2,0.0373495,0.188787,-3.67489e-007,3.60967e-005,-0.000112816,0.188786,0.0112138,0.0287511
1.1105,0.2,0.0373487,0.188787,-4.23366e-007,3.5075e-005,-0.000111754,0.188786,0.0112138,0.0287511
1.111,0.2,0.0373479,0.188787,-4.7871e-007,3.4058e-005,-0.000110689,0.188786,0.0112139,0.0287511
1.1115,0.2,0.0373471,0.188787,-5.3352e-007,3.30458e-005,-0.00010962,0.188786,0.0112139,0.0287514
1.112,0.2,0.0373463,0.188787,-5.87794e-007,3.20386e-005,-0.000108547,0.188786,0.0112139,0.0287514
1.1125,0.2,0.0373455,0.188787,-6.41529e-007,3.10364e-005,-0.000107471,0.188786,0.011214,0.0287514
1.113,0.2,0.0373447,0.188787,-6.94725e-007,3.00393e-005,-0.000106392,0.188786,0.011214,0.0287517
1.1135,0.2,0.0373439,0.188787,-7.4738e-007,2.90473e-005,-0.00010531,0.188786,0.0112141,0.0287517
1.114,0.2,0.0373431,0.188787,-7.99493e-007,2.80605e-005,-0.000104226,0.188786,0.0112141,0.0287517
1.1145,0.2,0.0373423,0.188787,-8.51062e-007,2.7079e-005,-0.000103138,0.188786,0.0112141,0.028752
1.115,0.2,0.0373415,0.188787,-9.02086e-007,2.61029e-005,-0.000102048,0.188786,0.0112142,0.028752
1.1155,0.2,0.0373407,0.188787,-9.52564e-007,2.51322e-005,-0.000100956,0.188786,0.0112142,0.028752
1.116,0.2,0.0373399,0.188787,-1.00249e-006,2.4167e-005,-9.98609e-005,0.188786,0.0112143,0.0287523
1.1165,0.2,0.0373392,0.188787,-1.05188e-006,2.32073e-005,-9.87641e-005,0.188786,0.0112143,0.0287523
1.117,0.2,0.0373384,0.188787,-1.10071e-006,2.22532e-005,-9.76654e-005,0.188786,0.0112143,0.0287523
1.1175,0.2,0.0373376,0.188787,-1.14899e-006,2.13048e-005,-9.65648e-005,0.188786,0.0112144,0.0287526
1.118,0.2,0.0373368,0.188787,-1.19672e-006,2.03622e-005,-9.54625e-005,0.188786,0.0112144,0.0287526
1.1185,0.2,0.037336,0.188787,-1.2439e-006,1.94254e-005,-9.43588e-005,0.188786,0.0112144,0.0287526
1.119,0.2,0.0373352,0.188787,-1.29053e-006,1.84944e-005,-9.32536e-005,0.188785,0.0112145,0.0287529
1.1195,0.2,0.0373345,0.188787,-1.3366e-006,1.75693e-005,-9.21472e-005,0.188785,0.0112145,0.0287529
1.12,0.2,0.0373337,0.188787,-1.38212e-006,1.66502e-005,-9.10396e-005,0.188785,0.0112146,0.0287529
1.1205,0.2,0.0373329,0.188787,-1.42709e-006,1.57371e-005,-8.99311e-005,0.188785,0.0112146,0.0287532
1.121,0.2,0.0373321,0.188787,-1.4715e-006,1.48301e-005,-8.88218e-005,0.188785,0.0112146,0.0287532
1.1215,0.2,0.0373313,0.188787,-1.51535e-006,1.39292e-005,-8.77117e-005,0.188785,0.0112147,0.0287532
1.122,0.2,0.0373306,0.188787,-1.55865e-006,1.30345e-005,-8.66011e-005,0.188785,0.0112147,0.0287534
1.1225,0.2,0.0373298,0.188787,-1.6014e-006,1.21461e-005,-8.54901e-005,0.188785,0.0112147,0.0287534
1.123,0.2,0.037329,0.188787,-1.64359e-006,1.12639e-005,-8.43788e-005,0.188785,0.0112148,0.0287534
1.1235,0.2,0.0373282,0.188787,-1.68522e-006,1.0388e-005,-8.32673e-005,0.188785,0.0112148,0.0287537
1.124,0.2,0.0373274,0.188787,-1.7263e-006,9.51854e-006,-8.21557e-005,0.188785,0.0112148,0.0287537
1.1245,0.2,0.0373267,0.188787,-1.76682e-006,8.65549e-006,-8.10443e-005,0.188785,0.0112149,0.0287537
1.125,0.2,0.0373259,0.188787,-1.80679e-006,7.7989e-006,-7.99331e-005,0.188785,0.0112149,0.028754
1.1255,0.2,0.0373251,0.188787,-1.8462e-006,6.94882e-006,-7.88222e-005,0.188785,0.011215,0.028754
1.126,0.2,0.0373244,0.188787,-1.88506e-006,6.10529e-006,-7.77118e-005,0.188785,0.011215,0.028754
1.1265,0.2,0.0373236,0.188787,-1.92336e-006,5.26835e-006,-7.6602e-005,0.188785,0.011215,0.0287543
1.127,0.2,0.0373228,0.188787,-1.9611e-006,4.43805e-006,-7.54929e-005,0.188785,0.0112151,0.0287543
1.1275,0.2,0.037322,0.188787,-1.99829e-006,3.61442e-006,-7.43847e-005,0.188785,0.0112151,0.0287543
1.128,0.2,0.0373213,0.188787,-2.03493e-006,2.79749e-006,-7.32774e-005,0.188785,0.0112151,0.0287546
1.1285,0.2,0.0373205,0.188787,-2.07102e-006,1.98732e-006,-7.21712e-005,0.188785,0.0112152,0.0287546
1.129,0.2,0.0373197,0.188787,-2.10655e-006,1.18392e-006,-7.10662e-005,0.188785,0.0112152,0.0287546
1.1295,0.2,0.037319,0.188787,-2.14153e-006,3.87343e-007,-6.99626e-005,0.188785,0.0112152,0.0287548
1.13,0.2,0.0373182,0.188787,-2.17596e-006,-4.02387e-007,-6.88604e-005,0.188785,0.0112153,0.0287548
1.1305,0.2,0.0373174,0.188787,-2.20984e-006,-1.18523e-006,-6.77597e-005,0.188785,0.0112153,0.0287548
1.131,0.2,0.0373167,0.188787,-2.24317e-006,-1.96117e-006,-6.66607e-005,0.188785,0.0112153,0.0287551
1.1315,0.2,0.0373159,0.188787,-2.27596e-006,-2.73016e-006,-6.55635e-005,0.188785,0.0112154,0.0287551
1.132,0.2,0.0373152,0.188787,-2.30819e-006,-3.49218e-006,-6.44681e-005,0.188785,0.0112154,0.0287551
1.1325,0.2,0.0373144,0.188787,-2.33988e-006,-4.2472e-006,-6.33748e-005,0.188785,0.0112154,0.0287554
1.133,0.2,0.0373136,0.188787,-2.37102e-006,-4.99519e-006,-6.22836e-005,0.188784,0.0112155,0.0287554
1.1335,0.2,0.0373129,0.188787,-2.40162e-006,-5.73613e-006,-6.11946e-005,0.188784,0.0112155,0.0287554
1.134,0.2,0.0373121,0.188787,-2.43167e-006,-6.46999e-006,-6.0108e-005,0.188784,0.0112155,0.0287556
1.1345,0.2,0.0373114,0.188787,-2.46118e-006,-7.19675e-006,-5.90238e-005,0.188784,0.0112156,0.0287556
1.135,0.2,0.0373106,0.188787,-2.49015e-006,-7.91639e-006,-5.79421e-005,0.188784,0.0112156,0.0287556
1.1355,0.2,0.0373098,0.188787,-2.51858e-006,-8.62887e-006,-5.6863e-005,0.188784,0.0112156,0.0287559
1.136,0.2,0.0373091,0.188787,-2.54648e-006,-9.3342e-006,-5.57867e-005,0.188784,0.0112157,0.0287559
1.1365,0.2,0.0373083,0.188787,-2.57383e-006,-1.00323e-005,-5.47133e-005,0.188784,0.0112157,0.0287559
1.137,0.2,0.0373076,0.188787,-2.60066e-006,-1.07233e-005,-5.36428e-005,0.188784,0.0112157,0.0287561
1.1375,0.2,0.0373068,0.188787,-2.62694e-006,-1.1407e-005,-5.25753e-005,0.188784,0.0112158,0.0287561
1.138,0.2,0.037306,0.188787,-2.6527e-006,-1.20834e-005,-5.1511e-005,0.188784,0.0112158,0.0287561
1.1385,0.2,0.0373053,0.188787,-2.67792e-006,-1.27526e-005,-5.04499e-005,0.188784,0.0112158,0.0287564
1.139,0.2,0.0373045,0.188787,-2.70262e-006,-1.34146e-005,-4.93922e-005,0.188784,0.0112159,0.0287564
1.1395,0.2,0.0373038,0.188787,-2.72679e-006,-1.40692e-005,-4.83379e-005,0.188784,0.0112159,0.0287564
1.14,0.2,0.037303,0.188787,-2.75043e-006,-1.47166e-005,-4.72871e-005,0.188784,0.0112159,0.0287566
1.1405,0.2,0.0373023,0.188787,-2.77355e-006,-1.53566e-005,-4.62399e-005,0.188784,0.011216,0.0287566
1.141,0.2,0.0373015,0.188787,-2.79615e-006,-1.59894e-005,-4.51964e-005,0.188784,0.011216,0.0287566
1.1415,0.2,0.0373008,0.188787,-2.81823e-006,-1.66147e-005,-4.41567e-005,0.188784,0.011216,0.0287568
1.142,0.2,0.0373,0.188787,-2.83979e-006,-1.72328e-005,-4.31209e-005,0.188784,0.0112161,0.0287568
1.1425,0.2,0.0372993,0.188787,-2.86083e-006,-1.78435e-005,-4.2089e-005,0.188784,0.0112161,0.0287568
1.143,0.2,0.0372985,0.188787,-2.88136e-006,-1.84469e-005,-4.10612e-005,0.188784,0.0112161,0.0287571
1.1435,0.2,0.0372978,0.188787,-2.90138e-006,-1.90429e-005,-4.00375e-005,0.188784,0.0112161,0.0287571
1.144,0.2,0.037297,0.188787,-2.92089e-006,-1.96315e-005,-3.90181e-005,0.188784,0.0112162,0.0287571
1.1445,0.2,0.0372963,0.188787,-2.93989e-006,-2.02127e-005,-3.80029e-005,0.188784,0.0112162,0.0287573
1.145,0.2,0.0372955,0.188787,-2.95839e-006,-2.07866e-005,-3.69921e-005,0.188784,0.0112162,0.0287573
1.1455,0.2,0.0372948,0.188787,-2.97638e-006,-2.13531e-005,-3.59858e-005,0.188784,0.0112163,0.0287573
1.146,0.2,0.037294,0.188787,-2.99387e-006,-2.19122e-005,-3.4984e-005,0.188784,0.0112163,0.0287575
1.1465,0.2,0.0372933,0.188787,-3.01087e-006,-2.2464e-005,-3.39869e-005,0.188784,0.0112163,0.0287575
1.147,0.2,0.0372925,0.188787,-3.02736e-006,-2.30083e-005,-3.29944e-005,0.188784,0.0112163,0.0287575
1.1475,0.2,0.0372918,0.188787,-3.04337e-006,-2.35453e-005,-3.20067e-005,0.188784,0.0112164,0.0287577
1.148,0.2,0.037291,0.188787,-3.05888e-006,-2.40749e-005,-3.10238e-005,0.188784,0.0112164,0.0287577
1.1485,0.2,0.0372903,0.188787,-3.0739e-006,-2.45972e-005,-3.00458e-005,0.188784,0.0112164,0.0287577
1.149,0.2,0.0372896,0.188787,-3.08844e-006,-2.5112e-005,-2.90728e-005,0.188784,0.0112165,0.028758
1.1495,0.2,0.0372888,0.188787,-3.10249e-006,-2.56195e-005,-2.81049e-005,0.188783,0.0112165,0.028758
1.15,0.2,0.0372881,0.188787,-3.11606e-006,-2.61196e-005,-2.7142e-005,0.188783,0.0112165,0.028758
1.1505,0.2,0.0372873,0.188787,-3.12915e-006,-2.66124e-005,-2.61844e-005,0.188783,0.0112165,0.0287582
1.151,0.2,0.0372866,0.188787,-3.14177e-006,-2.70978e-005,-2.5232e-005,0.188783,0.0112166,0.0287582
1.1515,0.2,0.0372858,0.188787,-3.15391e-006,-2.75759e-005,-2.42849e-005,0.188783,0.0112166,0.0287582
1.152,0.2,0.0372851,0.188787,-3.16558e-006,-2.80466e-005,-2.33433e-005,0.188783,0.0112166,0.0287584
1.1525,0.2,0.0372844,0.188787,-3.17679e-006,-2.851e-005,-2.2407e-005,0.188783,0.0112166,0.0287584
1.153,0.2,0.0372836,0.188786,-3.18753e-006,-2.89661e-005,-2.14763e-005,0.188783,0.0112167,0.0287584
