Time,R,U,Theta,Phi,ThetaDot,PhiDot,Total Angle,Error,Digital Control
1.486,0.2,0.0273182,0.199987,-4.82501e-005,-0.000454493,-0.000280237,0.199939,6.04431e-005,3.18926e-005
1.4865,0.2,0.0273106,0.199987,-4.83834e-005,-0.000460893,-0.00026662,0.199939,6.08106e-005,3.42183e-005
1.487,0.2,0.027303,0.199987,-4.85099e-005,-0.000467183,-0.000253091,0.199938,6.11745e-005,3.42183e-005
1.4875,0.2,0.0272954,0.199987,-4.86297e-005,-0.000473364,-0.000239649,0.199938,6.15348e-005,3.42183e-005
1.488,0.2,0.0272877,0.199986,-4.87429e-005,-0.000479438,-0.000226296,0.199938,6.18914e-005,3.42183e-005
1.4885,0.2,0.0272801,0.199986,-4.88494e-005,-0.000485403,-0.000213032,0.199937,6.22444e-005,3.42183e-005
1.489,0.2,0.0272725,0.199986,-4.89493e-005,-0.00049126,-0.000199859,0.199937,6.25938e-005,3.42183e-005
1.4895,0.2,0.0272649,0.199986,-4.90427e-005,-0.000497009,-0.000186776,0.199937,6.29395e-005,3.42183e-005
1.49,0.2,0.0272573,0.199986,-4.91296e-005,-0.000502651,-0.000173784,0.199936,6.32816e-005,3.42183e-005
1.4905,0.2,0.0272497,0.199985,-4.92101e-005,-0.000508186,-0.000160885,0.199936,6.36199e-005,3.42183e-005
1.491,0.2,0.0272421,0.199985,-4.92841e-005,-0.000513615,-0.000148079,0.199936,6.39546e-005,3.42183e-005
1.4915,0.2,0.0272345,0.199985,-4.93518e-005,-0.000518936,-0.000135367,0.199935,6.42856e-005,3.42183e-005
1.492,0.2,0.0272269,0.199984,-4.94132e-005,-0.000524151,-0.000122749,0.199935,6.46129e-005,3.63002e-005
1.4925,0.2,0.0272194,0.199984,-4.94683e-005,-0.000529261,-0.000110226,0.199935,6.49365e-005,3.63002e-005
1.493,0.2,0.0272118,0.199984,-4.95172e-005,-0.000534265,-9.77981e-005,0.199934,6.52564e-005,3.63002e-005
1.4935,0.2,0.0272042,0.199984,-4.95599e-005,-0.000539163,-8.54668e-005,0.199934,6.55726e-005,3.63002e-005
1.494,0.2,0.0271966,0.199983,-4.95965e-005,-0.000543957,-7.32324e-005,0.199934,6.58851e-005,3.63002e-005
1.4945,0.2,0.0271891,0.199983,-4.96271e-005,-0.000548646,-6.10953e-005,0.199934,6.61938e-005,3.63002e-005
1.495,0.2,0.0271815,0.199983,-4.96516e-005,-0.000553231,-4.90562e-005,0.199933,6.64989e-005,3.63002e-005
1.4955,0.2,0.0271739,0.199983,-4.96701e-005,-0.000557712,-3.71156e-005,0.199933,6.68002e-005,3.63002e-005
1.496,0.2,0.0271664,0.199982,-4.96828e-005,-0.000562089,-2.52741e-005,0.199933,6.70978e-005,3.63002e-005
1.4965,0.2,0.0271588,0.199982,-4.96896e-005,-0.000566364,-1.35321e-005,0.199932,6.73916e-005,3.63002e-005
1.497,0.2,0.0271513,0.199982,-4.96905e-005,-0.000570536,-1.89013e-006,0.199932,6.76817e-005,3.63002e-005
1.4975,0.2,0.0271437,0.199981,-4.96857e-005,-0.000574605,9.65127e-006,0.199932,6.79681e-005,3.81327e-005
1.498,0.2,0.0271362,0.199981,-4.96751e-005,-0.000578573,2.10917e-005,0.199931,6.82507e-005,3.81327e-005
1.4985,0.2,0.0271287,0.199981,-4.96589e-005,-0.000582439,3.24306e-005,0.199931,6.85297e-005,3.81327e-005
1.499,0.2,0.0271211,0.199981,-4.96371e-005,-0.000586204,4.36676e-005,0.199931,6.88048e-005,3.81327e-005
1.4995,0.2,0.0271136,0.19998,-4.96097e-005,-0.000589869,5.48023e-005,0.199931,6.90763e-005,3.81327e-005
1.5,0.2,0.0271061,0.19998,-4.95768e-005,-0.000593433,6.58343e-005,0.19993,6.9344e-005,3.81327e-005
1.5005,0.2,0.0270986,0.19998,-4.95384e-005,-0.000596898,7.67632e-005,0.19993,6.9608e-005,3.81327e-005
1.501,0.2,0.027091,0.199979,-4.94946e-005,-0.000600264,8.75885e-005,0.19993,6.98682e-005,3.81327e-005
1.5015,0.2,0.0270835,0.199979,-4.94454e-005,-0.000603531,9.831e-005,0.19993,7.01247e-005,3.81327e-005
1.502,0.2,0.027076,0.199979,-4.9391e-005,-0.000606699,0.000108927,0.199929,7.03775e-005,3.81327e-005
1.5025,0.2,0.0270685,0.199978,-4.93312e-005,-0.00060977,0.00011944,0.199929,7.06266e-005,3.81327e-005
1.503,0.2,0.027061,0.199978,-4.92663e-005,-0.000612744,0.000129848,0.199929,7.08719e-005,3.9714e-005
1.5035,0.2,0.0270535,0.199978,-4.91962e-005,-0.000615621,0.000140151,0.199929,7.11136e-005,3.9714e-005
1.504,0.2,0.027046,0.199978,-4.91211e-005,-0.000618401,0.000150348,0.199928,7.13515e-005,3.9714e-005
1.5045,0.2,0.0270385,0.199977,-4.90408e-005,-0.000621086,0.00016044,0.199928,7.15857e-005,3.9714e-005
1.505,0.2,0.027031,0.199977,-4.89556e-005,-0.000623675,0.000170426,0.199928,7.18162e-005,3.9714e-005
1.5055,0.2,0.0270235,0.199977,-4.88655e-005,-0.00062617,0.000180305,0.199928,7.2043e-005,3.9714e-005
1.506,0.2,0.027016,0.199976,-4.87704e-005,-0.00062857,0.000190079,0.199928,7.22661e-005,3.9714e-005
1.5065,0.2,0.0270086,0.199976,-4.86706e-005,-0.000630877,0.000199745,0.199927,7.24856e-005,3.9714e-005
1.507,0.2,0.0270011,0.199976,-4.85659e-005,-0.000633091,0.000209305,0.199927,7.27013e-005,3.9714e-005
1.5075,0.2,0.0269936,0.199975,-4.84565e-005,-0.000635212,0.000218757,0.199927,7.29134e-005,3.9714e-005
1.508,0.2,0.0269861,0.199975,-4.83425e-005,-0.000637241,0.000228103,0.199927,7.31218e-005,3.9714e-005
1.5085,0.2,0.0269787,0.199975,-4.82238e-005,-0.000639179,0.000237341,0.199926,7.33266e-005,4.10456e-005
1.509,0.2,0.0269712,0.199974,-4.81006e-005,-0.000641026,0.000246472,0.199926,7.35277e-005,4.10456e-005
1.5095,0.2,0.0269637,0.199974,-4.79728e-005,-0.000642782,0.000255495,0.199926,7.37251e-005,4.10456e-005
1.51,0.2,0.0269563,0.199974,-4.78406e-005,-0.000644449,0.00026441,0.199926,7.3919e-005,4.10456e-005
1.5105,0.2,0.0269488,0.199973,-4.7704e-005,-0.000646026,0.000273218,0.199926,7.41092e-005,4.10456e-005
1.511,0.2,0.0269414,0.199973,-4.75631e-005,-0.000647515,0.000281917,0.199926,7.42958e-005,4.10456e-005
1.5115,0.2,0.0269339,0.199973,-4.74178e-005,-0.000648916,0.000290509,0.199925,7.44788e-005,4.10456e-005
1.512,0.2,0.0269265,0.199972,-4.72683e-005,-0.00065023,0.000298993,0.199925,7.46582e-005,4.10456e-005
1.5125,0.2,0.026919,0.199972,-4.71146e-005,-0.000651456,0.000307368,0.199925,7.4834e-005,4.10456e-005
1.513,0.2,0.0269116,0.199972,-4.69568e-005,-0.000652597,0.000315635,0.199925,7.50062e-005,4.10456e-005
1.5135,0.2,0.0269042,0.199971,-4.67949e-005,-0.000653652,0.000323794,0.199925,7.51749e-005,4.10456e-005
1.514,0.2,0.0268967,0.199971,-4.6629e-005,-0.000654622,0.000331846,0.199924,7.534e-005,4.21325e-005
1.5145,0.2,0.0268893,0.199971,-4.64591e-005,-0.000655508,0.000339788,0.199924,7.55016e-005,4.21325e-005
1.515,0.2,0.0268819,0.19997,-4.62853e-005,-0.00065631,0.000347623,0.199924,7.56597e-005,4.21325e-005
1.5155,0.2,0.0268745,0.19997,-4.61076e-005,-0.000657029,0.00035535,0.199924,7.58142e-005,4.21325e-005
1.516,0.2,0.026867,0.19997,-4.59261e-005,-0.000657666,0.000362968,0.199924,7.59652e-005,4.21325e-005
1.5165,0.2,0.0268596,0.199969,-4.57409e-005,-0.000658221,0.000370479,0.199924,7.61128e-005,4.21325e-005
1.517,0.2,0.0268522,0.199969,-4.55519e-005,-0.000658695,0.000377881,0.199924,7.62568e-005,4.21325e-005
1.5175,0.2,0.0268448,0.199969,-4.53594e-005,-0.000659088,0.000385176,0.199923,7.63974e-005,4.21325e-005
1.518,0.2,0.0268374,0.199968,-4.51632e-005,-0.000659402,0.000392363,0.199923,7.65346e-005,4.21325e-005
1.5185,0.2,0.02683,0.199968,-4.49635e-005,-0.000659636,0.000399442,0.199923,7.66683e-005,4.21325e-005
1.519,0.2,0.0268226,0.199968,-4.47602e-005,-0.000659792,0.000406413,0.199923,7.67986e-005,4.21325e-005
1.5195,0.2,0.0268152,0.199968,-4.45536e-005,-0.000659869,0.000413277,0.199923,7.69255e-005,4.29824e-005
1.52,0.2,0.0268078,0.199967,-4.43436e-005,-0.00065987,0.000420034,0.199923,7.7049e-005,4.29824e-005
1.5205,0.2,0.0268004,0.199967,-4.41302e-005,-0.000659794,0.000426683,0.199923,7.71691e-005,4.29824e-005
1.521,0.2,0.026793,0.199967,-4.39136e-005,-0.000659642,0.000433226,0.199923,7.72858e-005,4.29824e-005
1.5215,0.2,0.0267857,0.199966,-4.36938e-005,-0.000659416,0.000439661,0.199922,7.73992e-005,4.29824e-005
1.522,0.2,0.0267783,0.199966,-4.34708e-005,-0.000659114,0.00044599,0.199922,7.75093e-005,4.29824e-005
1.5225,0.2,0.0267709,0.199966,-4.32447e-005,-0.000658739,0.000452213,0.199922,7.76161e-005,4.29824e-005
1.523,0.2,0.0267635,0.199965,-4.30155e-005,-0.000658291,0.000458329,0.199922,7.77195e-005,4.29824e-005
1.5235,0.2,0.0267562,0.199965,-4.27834e-005,-0.00065777,0.000464339,0.199922,7.78197e-005,4.29824e-005
1.524,0.2,0.0267488,0.199965,-4.25482e-005,-0.000657177,0.000470243,0.199922,7.79166e-005,4.29824e-005
1.5245,0.2,0.0267414,0.199964,-4.23102e-005,-0.000656513,0.000476042,0.199922,7.80103e-005,4.29824e-005
1.525,0.2,0.0267341,0.199964,-4.20694e-005,-0.000655779,0.000481735,0.199922,7.81007e-005,4.36055e-005
1.5255,0.2,0.0267267,0.199964,-4.18257e-005,-0.000654976,0.000487323,0.199922,7.81879e-005,4.36055e-005
1.526,0.2,0.0267194,0.199963,-4.15793e-005,-0.000654103,0.000492806,0.199922,7.8272e-005,4.36055e-005
1.5265,0.2,0.026712,0.199963,-4.13302e-005,-0.000653162,0.000498185,0.199922,7.83528e-005,4.36055e-005
1.527,0.2,0.0267047,0.199963,-4.10785e-005,-0.000652153,0.000503459,0.199921,7.84305e-005,4.36055e-005
1.5275,0.2,0.0266973,0.199962,-4.08242e-005,-0.000651077,0.000508629,0.199921,7.8505e-005,4.36055e-005
1.528,0.2,0.02669,0.199962,-4.05673e-005,-0.000649936,0.000513695,0.199921,7.85764e-005,4.36055e-005
1.5285,0.2,0.0266827,0.199962,-4.0308e-005,-0.000648728,0.000518659,0.199921,7.86448e-005,4.36055e-005
1.529,0.2,0.0266753,0.199961,-4.00462e-005,-0.000647456,0.000523518,0.199921,7.871e-005,4.36055e-005
1.5295,0.2,0.026668,0.199961,-3.97821e-005,-0.00064612,0.000528276,0.199921,7.87721e-005,4.36055e-005
1.53,0.2,0.0266607,0.199961,-3.95156e-005,-0.000644721,0.00053293,0.199921,7.88313e-005,4.36055e-005
1.5305,0.2,0.0266533,0.19996,-3.92469e-005,-0.000643259,0.000537483,0.199921,7.88873e-005,4.40141e-005
1.531,0.2,0.026646,0.19996,-3.89759e-005,-0.000641735,0.000541934,0.199921,7.89404e-005,4.40141e-005
1.5315,0.2,0.0266387,0.19996,-3.87028e-005,-0.000640149,0.000546283,0.199921,7.89905e-005,4.40141e-005
1.532,0.2,0.0266314,0.199959,-3.84275e-005,-0.000638503,0.000550532,0.199921,7.90376e-005,4.40141e-005
1.5325,0.2,0.0266241,0.199959,-3.81502e-005,-0.000636798,0.00055468,0.199921,7.90818e-005,4.40141e-005
1.533,0.2,0.0266168,0.199959,-3.78708e-005,-0.000635033,0.000558727,0.199921,7.91231e-005,4.40141e-005
1.5335,0.2,0.0266095,0.199958,-3.75895e-005,-0.00063321,0.000562675,0.199921,7.91614e-005,4.40141e-005
1.534,0.2,0.0266022,0.199958,-3.73062e-005,-0.000631329,0.000566524,0.199921,7.91969e-005,4.40141e-005
1.5345,0.2,0.0265949,0.199958,-3.70211e-005,-0.000629392,0.000570273,0.199921,7.92295e-005,4.40141e-005
1.535,0.2,0.0265876,0.199957,-3.67341e-005,-0.000627398,0.000573924,0.199921,7.92592e-005,4.40141e-005
1.5355,0.2,0.0265803,0.199957,-3.64454e-005,-0.000625348,0.000577477,0.199921,7.92861e-005,4.40141e-005
1.536,0.2,0.026573,0.199957,-3.61549e-005,-0.000623244,0.000580932,0.199921,7.93102e-005,4.42224e-005
1.5365,0.2,0.0265657,0.199957,-3.58628e-005,-0.000621086,0.000584289,0.199921,7.93316e-005,4.42224e-005
1.537,0.2,0.0265584,0.199956,-3.5569e-005,-0.000618874,0.00058755,0.199921,7.93502e-005,4.42224e-005
1.5375,0.2,0.0265511,0.199956,-3.52736e-005,-0.00061661,0.000590715,0.199921,7.9366e-005,4.42224e-005
1.538,0.2,0.0265439,0.199956,-3.49767e-005,-0.000614294,0.000593783,0.199921,7.93791e-005,4.42224e-005
1.5385,0.2,0.0265366,0.199955,-3.46784e-005,-0.000611927,0.000596757,0.199921,7.93896e-005,4.42224e-005
1.539,0.2,0.0265293,0.199955,-3.43785e-005,-0.000609509,0.000599635,0.199921,7.93973e-005,4.42224e-005
1.5395,0.2,0.0265221,0.199955,-3.40773e-005,-0.000607041,0.000602419,0.199921,7.94025e-005,4.42224e-005
1.54,0.2,0.0265148,0.199954,-3.37748e-005,-0.000604525,0.000605109,0.199921,7.9405e-005,4.42224e-005
1.5405,0.2,0.0265075,0.199954,-3.34709e-005,-0.00060196,0.000607705,0.199921,7.94048e-005,4.42224e-005
1.541,0.2,0.0265003,0.199954,-3.31658e-005,-0.000599347,0.000610208,0.199921,7.94022e-005,4.42224e-005
1.5415,0.2,0.026493,0.199953,-3.28595e-005,-0.000596688,0.000612619,0.199921,7.93969e-005,4.42457e-005
1.542,0.2,0.0264858,0.199953,-3.2552e-005,-0.000593982,0.000614939,0.199921,7.93891e-005,4.42457e-005
1.5425,0.2,0.0264785,0.199953,-3.22435e-005,-0.000591231,0.000617166,0.199921,7.93788e-005,4.42457e-005
1.543,0.2,0.0264713,0.199953,-3.19338e-005,-0.000588435,0.000619303,0.199921,7.9366e-005,4.42457e-005
1.5435,0.2,0.0264641,0.199952,-3.16231e-005,-0.000585595,0.00062135,0.199921,7.93508e-005,4.42457e-005
1.544,0.2,0.0264568,0.199952,-3.13115e-005,-0.000582712,0.000623307,0.199921,7.93331e-005,4.42457e-005
1.5445,0.2,0.0264496,0.199952,-3.09989e-005,-0.000579786,0.000625174,0.199921,7.93129e-005,4.42457e-005
1.545,0.2,0.0264424,0.199951,-3.06854e-005,-0.000576819,0.000626953,0.199921,7.92904e-005,4.42457e-005
1.5455,0.2,0.0264351,0.199951,-3.03711e-005,-0.00057381,0.000628644,0.199921,7.92655e-005,4.42457e-005
1.546,0.2,0.0264279,0.199951,-3.0056e-005,-0.00057076,0.000630247,0.199921,7.92383e-005,4.42457e-005
1.5465,0.2,0.0264207,0.199951,-2.97401e-005,-0.000567671,0.000631764,0.199921,7.92087e-005,4.42457e-005
1.547,0.2,0.0264135,0.19995,-2.94235e-005,-0.000564543,0.000633193,0.199921,7.91768e-005,4.41006e-005
1.5475,0.2,0.0264063,0.19995,-2.91062e-005,-0.000561376,0.000634538,0.199921,7.91427e-005,4.41006e-005
1.548,0.2,0.0263991,0.19995,-2.87883e-005,-0.000558172,0.000635796,0.199921,7.91062e-005,4.41006e-005
1.5485,0.2,0.0263919,0.199949,-2.84698e-005,-0.00055493,0.000636971,0.199921,7.90676e-005,4.41006e-005
1.549,0.2,0.0263847,0.199949,-2.81508e-005,-0.000551652,0.000638061,0.199921,7.90267e-005,4.41006e-005
1.5495,0.2,0.0263775,0.199949,-2.78313e-005,-0.000548339,0.000639068,0.199921,7.89837e-005,4.41006e-005
1.55,0.2,0.0263703,0.199949,-2.75113e-005,-0.000544991,0.000639992,0.199921,7.89385e-005,4.41006e-005
1.5505,0.2,0.0263631,0.199948,-2.71909e-005,-0.000541608,0.000640834,0.199921,7.88912e-005,4.41006e-005
1.551,0.2,0.0263559,0.199948,-2.68701e-005,-0.000538192,0.000641594,0.199921,7.88417e-005,4.41006e-005
1.5515,0.2,0.0263487,0.199948,-2.65489e-005,-0.000534744,0.000642273,0.199921,7.87902e-005,4.41006e-005
1.552,0.2,0.0263415,0.199948,-2.62275e-005,-0.000531263,0.000642872,0.199921,7.87366e-005,4.41006e-005
1.5525,0.2,0.0263343,0.199947,-2.59058e-005,-0.00052775,0.000643391,0.199921,7.86809e-005,4.38045e-005
1.553,0.2,0.0263272,0.199947,-2.55839e-005,-0.000524207,0.000643831,0.199921,7.86233e-005,4.38045e-005
1.5535,0.2,0.02632,0.199947,-2.52618e-005,-0.000520633,0.000644192,0.199921,7.85636e-005,4.38045e-005
1.554,0.2,0.0263128,0.199947,-2.49396e-005,-0.00051703,0.000644476,0.199922,7.8502e-005,4.38045e-005
1.5545,0.2,0.0263057,0.199946,-2.46172e-005,-0.000513399,0.000644682,0.199922,7.84384e-005,4.38045e-005
1.555,0.2,0.0262985,0.199946,-2.42948e-005,-0.000509739,0.000644812,0.199922,7.83729e-005,4.38045e-005
1.5555,0.2,0.0262914,0.199946,-2.39724e-005,-0.000506052,0.000644866,0.199922,7.83055e-005,4.38045e-005
1.556,0.2,0.0262842,0.199945,-2.365e-005,-0.000502338,0.000644845,0.199922,7.82363e-005,4.38045e-005
1.5565,0.2,0.0262771,0.199945,-2.33276e-005,-0.000498598,0.000644749,0.199922,7.81652e-005,4.38045e-005
1.557,0.2,0.0262699,0.199945,-2.30053e-005,-0.000494832,0.00064458,0.199922,7.80922e-005,4.38045e-005
1.5575,0.2,0.0262628,0.199945,-2.26831e-005,-0.000491042,0.000644337,0.199922,7.80175e-005,4.38045e-005
1.558,0.2,0.0262556,0.199944,-2.23611e-005,-0.000487228,0.000644021,0.199922,7.7941e-005,4.3375e-005
1.5585,0.2,0.0262485,0.199944,-2.20393e-005,-0.00048339,0.000643633,0.199922,7.78628e-005,4.3375e-005
1.559,0.2,0.0262414,0.199944,-2.17177e-005,-0.000479529,0.000643174,0.199922,7.77828e-005,4.3375e-005
1.5595,0.2,0.0262342,0.199944,-2.13964e-005,-0.000475646,0.000642645,0.199922,7.77011e-005,4.3375e-005
1.56,0.2,0.0262271,0.199944,-2.10754e-005,-0.000471741,0.000642045,0.199922,7.76178e-005,4.3375e-005
1.5605,0.2,0.02622,0.199943,-2.07547e-005,-0.000467816,0.000641377,0.199923,7.75327e-005,4.3375e-005
1.561,0.2,0.0262129,0.199943,-2.04344e-005,-0.00046387,0.000640639,0.199923,7.74461e-005,4.3375e-005
1.5615,0.2,0.0262058,0.199943,-2.01144e-005,-0.000459905,0.000639834,0.199923,7.73579e-005,4.3375e-005
1.562,0.2,0.0261986,0.199943,-1.9795e-005,-0.00045592,0.000638962,0.199923,7.7268e-005,4.3375e-005
1.5625,0.2,0.0261915,0.199942,-1.94759e-005,-0.000451918,0.000638023,0.199923,7.71766e-005,4.3375e-005
1.563,0.2,0.0261844,0.199942,-1.91574e-005,-0.000447897,0.000637018,0.199923,7.70837e-005,4.3375e-005
1.5635,0.2,0.0261773,0.199942,-1.88395e-005,-0.00044386,0.000635948,0.199923,7.69893e-005,4.28302e-005
1.564,0.2,0.0261702,0.199942,-1.85221e-005,-0.000439805,0.000634813,0.199923,7.68934e-005,4.28302e-005
1.5645,0.2,0.0261632,0.199942,-1.82053e-005,-0.000435735,0.000633615,0.199923,7.6796e-005,4.28302e-005
1.565,0.2,0.0261561,0.199941,-1.78891e-005,-0.00043165,0.000632354,0.199923,7.66972e-005,4.28302e-005
1.5655,0.2,0.026149,0.199941,-1.75736e-005,-0.00042755,0.00063103,0.199924,7.6597e-005,4.28302e-005
1.566,0.2,0.0261419,0.199941,-1.72587e-005,-0.000423435,0.000629644,0.199924,7.64954e-005,4.28302e-005
1.5665,0.2,0.0261348,0.199941,-1.69446e-005,-0.000419308,0.000628197,0.199924,7.63924e-005,4.28302e-005
1.567,0.2,0.0261278,0.19994,-1.66313e-005,-0.000415167,0.000626691,0.199924,7.62881e-005,4.28302e-005
1.5675,0.2,0.0261207,0.19994,-1.63187e-005,-0.000411014,0.000625124,0.199924,7.61824e-005,4.28302e-005
1.568,0.2,0.0261136,0.19994,-1.6007e-005,-0.00040685,0.000623498,0.199924,7.60755e-005,4.28302e-005
1.5685,0.2,0.0261066,0.19994,-1.56961e-005,-0.000402674,0.000621815,0.199924,7.59673e-005,4.28302e-005
1.569,0.2,0.0260995,0.19994,-1.5386e-005,-0.000398487,0.000620073,0.199924,7.58578e-005,4.21878e-005
1.5695,0.2,0.0260925,0.199939,-1.50769e-005,-0.000394291,0.000618275,0.199924,7.57472e-005,4.21878e-005
1.57,0.2,0.0260854,0.199939,-1.47687e-005,-0.000390085,0.000616421,0.199924,7.56353e-005,4.21878e-005
1.5705,0.2,0.0260784,0.199939,-1.44614e-005,-0.000385871,0.000614511,0.199925,7.55222e-005,4.21878e-005
1.571,0.2,0.0260713,0.199939,-1.41552e-005,-0.000381648,0.000612547,0.199925,7.5408e-005,4.21878e-005
1.5715,0.2,0.0260643,0.199939,-1.38499e-005,-0.000377417,0.000610528,0.199925,7.52927e-005,4.21878e-005
1.572,0.2,0.0260572,0.199938,-1.35457e-005,-0.00037318,0.000608457,0.199925,7.51763e-005,4.21878e-005
1.5725,0.2,0.0260502,0.199938,-1.32425e-005,-0.000368935,0.000606332,0.199925,7.50587e-005,4.21878e-005
1.573,0.2,0.0260432,0.199938,-1.29404e-005,-0.000364685,0.000604156,0.199925,7.49401e-005,4.21878e-005
1.5735,0.2,0.0260362,0.199938,-1.26395e-005,-0.000360429,0.000601928,0.199925,7.48205e-005,4.21878e-005
1.574,0.2,0.0260292,0.199938,-1.23396e-005,-0.000356168,0.00059965,0.199925,7.46999e-005,4.21878e-005
1.5745,0.2,0.0260221,0.199938,-1.2041e-005,-0.000351903,0.000597322,0.199926,7.45782e-005,4.14653e-005
1.575,0.2,0.0260151,0.199937,-1.17435e-005,-0.000347634,0.000594945,0.199926,7.44556e-005,4.14653e-005
1.5755,0.2,0.0260081,0.199937,-1.14472e-005,-0.000343362,0.00059252,0.199926,7.43321e-005,4.14653e-005
1.576,0.2,0.0260011,0.199937,-1.11522e-005,-0.000339086,0.000590047,0.199926,7.42076e-005,4.14653e-005
1.5765,0.2,0.0259941,0.199937,-1.08585e-005,-0.000334809,0.000587526,0.199926,7.40822e-005,4.14653e-005
1.577,0.2,0.0259871,0.199937,-1.0566e-005,-0.000330529,0.00058496,0.199926,7.3956e-005,4.14653e-005
1.5775,0.2,0.0259801,0.199937,-1.02748e-005,-0.000326248,0.000582348,0.199926,7.38288e-005,4.14653e-005
1.578,0.2,0.0259731,0.199936,-9.98496e-006,-0.000321967,0.000579691,0.199926,7.37009e-005,4.14653e-005
1.5785,0.2,0.0259662,0.199936,-9.69647e-006,-0.000317685,0.000576989,0.199927,7.35721e-005,4.14653e-005
1.579,0.2,0.0259592,0.199936,-9.40935e-006,-0.000313403,0.000574244,0.199927,7.34426e-005,4.14653e-005
1.5795,0.2,0.0259522,0.199936,-9.12362e-006,-0.000309122,0.000571457,0.199927,7.33122e-005,4.14653e-005
1.58,0.2,0.0259452,0.199936,-8.83931e-006,-0.000304843,0.000568627,0.199927,7.31812e-005,4.06798e-005
1.5805,0.2,0.0259383,0.199936,-8.55643e-006,-0.000300565,0.000565756,0.199927,7.30494e-005,4.06798e-005
1.581,0.2,0.0259313,0.199935,-8.27501e-006,-0.000296289,0.000562844,0.199927,7.29169e-005,4.06798e-005
1.5815,0.2,0.0259244,0.199935,-7.99506e-006,-0.000292016,0.000559892,0.199927,7.27837e-005,4.06798e-005
1.582,0.2,0.0259174,0.199935,-7.71661e-006,-0.000287746,0.0005569,0.199927,7.26498e-005,4.06798e-005
1.5825,0.2,0.0259104,0.199935,-7.43968e-006,-0.000283479,0.00055387,0.199928,7.25153e-005,4.06798e-005
1.583,0.2,0.0259035,0.199935,-7.16428e-006,-0.000279217,0.000550802,0.199928,7.23802e-005,4.06798e-005
1.5835,0.2,0.0258966,0.199935,-6.89043e-006,-0.000274959,0.000547696,0.199928,7.22445e-005,4.06798e-005
1.584,0.2,0.0258896,0.199935,-6.61815e-006,-0.000270706,0.000544554,0.199928,7.21082e-005,4.06798e-005
1.5845,0.2,0.0258827,0.199935,-6.34747e-006,-0.000266458,0.000541376,0.199928,7.19714e-005,4.06798e-005
1.585,0.2,0.0258758,0.199934,-6.07839e-006,-0.000262217,0.000538163,0.199928,7.1834e-005,4.06798e-005
1.5855,0.2,0.0258688,0.199934,-5.81093e-006,-0.000257981,0.000534915,0.199928,7.16961e-005,3.98475e-005
1.586,0.2,0.0258619,0.199934,-5.54511e-006,-0.000253753,0.000531633,0.199929,7.15577e-005,3.98475e-005
1.5865,0.2,0.025855,0.199934,-5.28095e-006,-0.000249531,0.000528318,0.199929,7.14188e-005,3.98475e-005
1.587,0.2,0.0258481,0.199934,-5.01847e-006,-0.000245317,0.00052497,0.199929,7.12795e-005,3.98475e-005
1.5875,0.2,0.0258412,0.199934,-4.75767e-006,-0.000241112,0.00052159,0.199929,7.11398e-005,3.98475e-005
1.588,0.2,0.0258343,0.199934,-4.49858e-006,-0.000236914,0.000518179,0.199929,7.09996e-005,3.98475e-005
1.5885,0.2,0.0258274,0.199934,-4.24122e-006,-0.000232726,0.000514738,0.199929,7.0859e-005,3.98475e-005
1.589,0.2,0.0258205,0.199933,-3.98558e-006,-0.000228546,0.000511267,0.199929,7.07181e-005,3.98475e-005
1.5895,0.2,0.0258136,0.199933,-3.7317e-006,-0.000224377,0.000507766,0.19993,7.05768e-005,3.98475e-005
1.59,0.2,0.0258067,0.199933,-3.47958e-006,-0.000220217,0.000504237,0.19993,7.04352e-005,3.98475e-005
1.5905,0.2,0.0257998,0.199933,-3.22924e-006,-0.000216068,0.00050068,0.19993,7.02932e-005,3.98475e-005
1.591,0.2,0.0257929,0.199933,-2.9807e-006,-0.00021193,0.000497096,0.19993,7.0151e-005,3.8984e-005
1.5915,0.2,0.025786,0.199933,-2.73395e-006,-0.000207803,0.000493485,0.19993,7.00085e-005,3.8984e-005
1.592,0.2,0.0257792,0.199933,-2.48903e-006,-0.000203687,0.000489848,0.19993,6.98657e-005,3.8984e-005
1.5925,0.2,0.0257723,0.199933,-2.24594e-006,-0.000199584,0.000486185,0.19993,6.97227e-005,3.8984e-005
1.593,0.2,0.0257654,0.199933,-2.00469e-006,-0.000195493,0.000482498,0.199931,6.95794e-005,3.8984e-005
1.5935,0.2,0.0257586,0.199932,-1.7653e-006,-0.000191415,0.000478787,0.199931,6.9436e-005,3.8984e-005
1.594,0.2,0.0257517,0.199932,-1.52777e-006,-0.00018735,0.000475053,0.199931,6.92924e-005,3.8984e-005
1.5945,0.2,0.0257449,0.199932,-1.29212e-006,-0.000183298,0.000471296,0.199931,6.91486e-005,3.8984e-005
1.595,0.2,0.025738,0.199932,-1.05836e-006,-0.00017926,0.000467516,0.199931,6.90046e-005,3.8984e-005
1.5955,0.2,0.0257312,0.199932,-8.26507e-007,-0.000175236,0.000463715,0.199931,6.88606e-005,3.8984e-005
1.596,0.2,0.0257244,0.199932,-5.9656e-007,-0.000171227,0.000459894,0.199931,6.87164e-005,3.8984e-005
1.5965,0.2,0.0257175,0.199932,-3.68535e-007,-0.000167233,0.000456052,0.199932,6.85721e-005,3.81036e-005
