time,f(t),IIR_CFE,Grunwald,exponential,recursive,shiftAvg1,shiftAvg9,shiftAvg5,shiftAvg3,shiftAvg8
5.0900,0.6240,-0.3078,-0.2606,-0.1121,0.1182,0.2660,-0.2749,-0.2230,-0.1522,-0.1941
5.1000,0.5605,-0.5423,-0.4803,-0.4045,-0.0719,0.0759,-0.5127,-0.4709,-0.3916,-0.4299
5.1100,0.4934,-0.7428,-0.6970,-0.6945,-0.2717,-0.1146,-0.7473,-0.7159,-0.6286,-0.6630
5.1200,0.4233,-0.9693,-0.9094,-0.9801,-0.4615,-0.3044,-0.9773,-0.9565,-0.8617,-0.8919
5.1300,0.3506,-1.1593,-1.1161,-1.2598,-0.6573,-0.4923,-1.2011,-1.1911,-1.0895,-1.1154
5.1400,0.2757,-1.3724,-1.3159,-1.5316,-0.8421,-0.6772,-1.4175,-1.4183,-1.3105,-1.3318
5.1500,0.1990,-1.5468,-1.5076,-1.7940,-1.0235,-0.8578,-1.6251,-1.6367,-1.5235,-1.5400
5.1600,0.1212,-1.7417,-1.6899,-2.0452,-1.1988,-1.0331,-1.8226,-1.8449,-1.7270,-1.7386
5.1700,0.0425,-1.8957,-1.8617,-2.2838,-1.3676,-1.2020,-2.0087,-2.0416,-1.9198,-1.9264
5.1800,-0.0363,-2.0680,-2.0219,-2.5082,-1.5290,-1.3634,-2.1823,-2.2255,-2.1006,-2.1022
5.1900,-0.1150,-2.1974,-2.1695,-2.7171,-1.6740,-1.5163,-2.3424,-2.3957,-2.2685,-2.2649
5.2000,-0.1930,-2.3431,-2.3037,-2.9091,-1.8175,-1.6598,-2.4878,-2.5509,-2.4223,-2.4135
5.2100,-0.2697,-2.4443,-2.4235,-3.0830,-1.9430,-1.7929,-2.6178,-2.6903,-2.5610,-2.5471
5.2200,-0.3448,-2.5602,-2.5283,-3.2378,-2.0650,-1.9149,-2.7315,-2.8129,-2.6838,-2.6648
5.2300,-0.4177,-2.6304,-2.6174,-3.3725,-2.1594,-2.0249,-2.8282,-2.9180,-2.7900,-2.7660
5.2400,-0.4880,-2.7139,-2.6902,-3.4863,-2.2569,-2.1224,-2.9072,-3.0049,-2.8788,-2.8499
5.2500,-0.5553,-2.7509,-2.7463,-3.5784,-2.3262,-2.2066,-2.9682,-3.0732,-2.9498,-2.9161
5.2600,-0.6191,-2.8004,-2.7852,-3.6483,-2.3967,-2.2771,-3.0107,-3.1223,-3.0024,-2.9641
5.2700,-0.6791,-2.8030,-2.8069,-3.6955,-2.4311,-2.3335,-3.0345,-3.1519,-3.0364,-2.9937
5.2800,-0.7349,-2.8175,-2.8111,-3.7197,-2.4729,-2.3753,-3.0394,-3.1620,-3.0515,-3.0047
5.2900,-0.7861,-2.7852,-2.7979,-3.7209,-2.4798,-2.4023,-3.0253,-3.1524,-3.0477,-2.9970
5.3000,-0.8323,-2.7649,-2.7672,-3.6990,-2.4919,-2.4144,-2.9925,-3.1231,-3.0250,-2.9706
5.3100,-0.8734,-2.6981,-2.7194,-3.6540,-2.4629,-2.4115,-2.9410,-3.0745,-2.9834,-2.9257
5.3200,-0.9091,-2.6437,-2.6546,-3.5864,-2.4449,-2.3935,-2.8712,-3.0066,-2.9233,-2.8626
5.3300,-0.9391,-2.5439,-2.5733,-3.4965,-2.3880,-2.3606,-2.7835,-2.9201,-2.8451,-2.7817
5.3400,-0.9633,-2.4571,-2.4761,-3.3849,-2.3405,-2.3131,-2.6785,-2.8154,-2.7492,-2.6835
5.3500,-0.9814,-2.3262,-2.3634,-3.2522,-2.2510,-2.2511,-2.5569,-2.6932,-2.6362,-2.5686
5.3600,-0.9935,-2.2097,-2.2361,-3.0994,-2.1750,-2.1752,-2.4193,-2.5542,-2.5069,-2.4377
5.3700,-0.9994,-2.0507,-2.0948,-2.9273,-2.0606,-2.0857,-2.2667,-2.3993,-2.3620,-2.2916
5.3800,-0.9990,-1.9076,-1.9405,-2.7370,-1.9581,-1.9832,-2.0999,-2.2295,-2.2024,-2.1312
5.3900,-0.9925,-1.7240,-1.7742,-2.5298,-1.8169,-1.8684,-1.9201,-2.0458,-2.0291,-1.9576
5.4000,-0.9797,-1.5583,-1.5969,-2.3068,-1.6905,-1.7419,-1.7283,-1.8493,-1.8433,-1.7718
5.4100,-0.9609,-1.3544,-1.4096,-2.0695,-1.5294,-1.6046,-1.5258,-1.6414,-1.6460,-1.5750
5.4200,-0.9361,-1.1705,-1.2135,-1.8194,-1.3821,-1.4574,-1.3138,-1.4232,-1.4385,-1.3684
5.4300,-0.9054,-0.9509,-1.0100,-1.5580,-1.2032,-1.3010,-1.0936,-1.1962,-1.2221,-1.1533
5.4400,-0.8692,-0.7538,-0.8001,-1.2869,-1.0387,-1.1366,-0.8666,-0.9618,-0.9982,-0.9309
5.4500,-0.8275,-0.5238,-0.5853,-1.0079,-0.8471,-0.9650,-0.6342,-0.7213,-0.7680,-0.7028
5.4600,-0.7806,-0.3187,-0.3669,-0.7226,-0.6696,-0.7875,-0.3979,-0.4764,-0.5331,-0.4703
5.4700,-0.7289,-0.0835,-0.1462,-0.4329,-0.4706,-0.6051,-0.1590,-0.2285,-0.2949,-0.2349
5.4800,-0.6727,0.1242,0.0754,-0.1405,-0.2844,-0.4189,0.0808,0.0208,-0.0549,0.0019
5.4900,-0.6123,0.3590,0.2965,0.1527,-0.0811,-0.2301,0.3201,0.2700,0.1853,0.2388
5.5000,-0.5480,0.5637,0.5157,0.4449,0.1091,-0.0399,0.5574,0.5176,0.4244,0.4742
5.5100,-0.4804,0.7927,0.7317,0.7343,0.3085,0.1506,0.7912,0.7618,0.6609,0.7066
5.5200,-0.4098,0.9890,0.9432,1.0191,0.4980,0.3402,1.0201,1.0014,0.8931,0.9346
5.5300,-0.3366,1.2068,1.1487,1.2976,0.6929,0.5276,1.2427,1.2347,1.1198,1.1568
5.5400,-0.2613,1.3895,1.3471,1.5679,0.8771,0.7118,1.4575,1.4604,1.3395,1.3719
5.5500,-0.1844,1.5910,1.5371,1.8284,1.0571,0.8915,1.6633,1.6769,1.5508,1.5783
5.5600,-0.1063,1.7552,1.7175,2.0775,1.2313,1.0656,1.8587,1.8830,1.7524,1.7750
5.5700,-0.0276,1.9358,1.8872,2.3137,1.3984,1.2332,2.0426,2.0774,1.9431,1.9606
5.5800,0.0513,2.0770,2.0451,2.5354,1.5582,1.3930,2.2137,2.2588,2.1216,2.1340
5.5900,0.1298,2.2326,2.1903,2.7413,1.7012,1.5442,2.3710,2.4262,2.2869,2.2941
5.6000,0.2076,2.3470,2.3218,2.9301,1.8427,1.6858,2.5136,2.5785,2.4380,2.4399
5.6100,0.2841,2.4740,2.4389,3.1006,1.9659,1.8169,2.6406,2.7148,2.5738,2.5706
5.6200,0.3588,2.5584,2.5407,3.2518,2.0857,1.9366,2.7511,2.8341,2.6936,2.6852
5.6300,0.4312,2.6540,2.6268,3.3827,2.1774,2.0444,2.8445,2.9359,2.7966,2.7831
5.6400,0.5010,2.7060,2.6965,3.4926,2.2724,2.1394,2.9202,3.0193,2.8821,2.8638
5.6500,0.5677,2.7681,2.7493,3.5806,2.3388,2.2211,2.9777,3.0839,2.9497,2.9265
5.6600,0.6308,2.7861,2.7851,3.6464,2.4066,2.2889,3.0167,3.1294,2.9989,2.9711
5.6700,0.6900,2.8136,2.8035,3.6894,2.4381,2.3425,3.0369,3.1554,3.0294,2.9972
5.6800,0.7449,2.7967,2.8044,3.7094,2.4771,2.3816,3.0382,3.1617,3.0410,3.0046
5.6900,0.7952,2.7892,2.7879,3.7063,2.4810,2.4058,3.0206,3.1484,3.0336,2.9934
5.7000,0.8405,2.7376,2.7539,3.6801,2.4902,2.4150,2.9841,3.1154,3.0073,2.9634
5.7100,0.8806,2.6956,2.7029,3.6310,2.4582,2.4092,2.9292,3.0631,2.9623,2.9151
5.7200,0.9152,2.6102,2.6350,3.5593,2.4375,2.3884,2.8559,2.9917,2.8988,2.8486
5.7300,0.9441,2.5351,2.5506,3.4653,2.3777,2.3528,2.7650,2.9017,2.8172,2.7644
5.7400,0.9672,2.4178,2.4504,3.3498,2.3274,2.3025,2.6568,2.7936,2.7181,2.6629
5.7500,0.9842,2.3117,2.3350,3.2134,2.2352,2.2378,2.5320,2.6681,2.6020,2.5449
5.7600,0.9951,2.1650,2.2049,3.0569,2.1566,2.1593,2.3915,2.5261,2.4697,2.4111
5.7700,0.9998,2.0309,2.0611,2.8814,2.0397,2.0673,2.2361,2.3683,2.3220,2.2622
5.7800,0.9983,1.8581,1.9045,2.6879,1.9349,1.9624,2.0668,2.1957,2.1598,2.0993
5.7900,0.9905,1.6998,1.7360,2.4777,1.7915,1.8453,1.8847,2.0095,1.9841,1.9233
5.8000,0.9766,1.5049,1.5567,2.2520,1.6630,1.7168,1.6908,1.8108,1.7961,1.7353
5.8100,0.9567,1.3265,1.3677,2.0123,1.5000,1.5775,1.4864,1.6009,1.5968,1.5366
5.8200,0.9307,1.1140,1.1702,1.7601,1.3509,1.4284,1.2727,1.3809,1.3876,1.3282
5.8300,0.8990,0.9204,0.9653,1.4968,1.1706,1.2705,1.0511,1.1524,1.1697,1.1116
5.8400,0.8617,0.6953,0.7545,1.2242,1.0048,1.1046,0.8230,0.9167,0.9445,0.8881
5.8500,0.8190,0.4915,0.5389,0.9440,0.8122,0.9319,0.5897,0.6753,0.7133,0.6591
5.8600,0.7712,0.2590,0.3200,0.6578,0.6336,0.7533,0.3528,0.4296,0.4778,0.4259
5.8700,0.7186,0.0504,0.0990,0.3676,0.4342,0.5701,0.1137,0.1813,0.2392,0.1901
5.8800,0.6616,-0.1839,-0.1226,0.0750,0.2474,0.3833,-0.1261,-0.0681,-0.0009,-0.0469
5.8900,0.6004,-0.3917,-0.3434,-0.2181,0.0441,0.1942,-0.3652,-0.3171,-0.2411,-0.2836
5.9000,0.5355,-0.6224,-0.5621,-0.5098,-0.1463,0.0038,-0.6020,-0.5641,-0.4797,-0.5185
5.9100,0.4672,-0.8241,-0.7774,-0.7984,-0.3452,-0.1866,-0.8350,-0.8076,-0.7154,-0.7502
5.9200,0.3961,-1.0457,-0.9878,-1.0821,-0.5344,-0.3759,-1.0628,-1.0461,-0.9467,-0.9772
5.9300,0.3225,-1.2358,-1.1921,-1.3590,-0.7285,-0.5627,-1.2840,-1.2781,-1.1721,-1.1982
5.9400,0.2468,-1.4432,-1.3889,-1.6275,-0.9118,-0.7461,-1.4972,-1.5021,-1.3903,-1.4117
5.9500,0.1697,-1.6167,-1.5772,-1.8859,-1.0905,-0.9249,-1.7011,-1.7167,-1.5998,-1.6164
5.9600,0.0915,-1.8050,-1.7556,-2.1326,-1.2635,-1.0979,-1.8944,-1.9207,-1.7994,-1.8110
5.9700,0.0127,-1.9573,-1.9231,-2.3660,-1.4288,-1.2640,-2.0760,-2.1128,-1.9878,-1.9944
5.9800,-0.0662,-2.1222,-2.0787,-2.5847,-1.5871,-1.4223,-2.2446,-2.2916,-2.1639,-2.1654
5.9900,-0.1446,-2.2492,-2.2214,-2.7874,-1.7279,-1.5718,-2.3992,-2.4563,-2.3266,-2.3228
6.0000,-0.2222,-2.3868,-2.3502,-2.9727,-1.8676,-1.7114,-2.5389,-2.6056,-2.4747,-2.4659
6.0100,-0.2984,-2.4850,-2.4645,-3.1396,-1.9883,-1.8404,-2.6628,-2.7387,-2.6076,-2.5935
6.0200,-0.3727,-2.5923,-2.5634,-3.2869,-2.1058,-1.9580,-2.7701,-2.8548,-2.7242,-2.7051
6.0300,-0.4447,-2.6590,-2.6463,-3.4138,-2.1949,-2.0633,-2.8602,-2.9531,-2.8239,-2.7998
6.0400,-0.5139,-2.7335,-2.7128,-3.5195,-2.2874,-2.1559,-2.9325,-3.0330,-2.9060,-2.8771
6.0500,-0.5799,-2.7668,-2.7625,-3.6033,-2.3510,-2.2350,-2.9865,-3.0940,-2.9701,-2.9364
6.0600,-0.6423,-2.8070,-2.7949,-3.6647,-2.4161,-2.3002,-3.0219,-3.1358,-3.0157,-2.9775
6.0700,-0.7007,-2.8057,-2.8100,-3.7033,-2.4446,-2.3510,-3.0386,-3.1581,-3.0426,-3.0001
6.0800,-0.7548,-2.8109,-2.8076,-3.7189,-2.4808,-2.3873,-3.0363,-3.1607,-3.0506,-3.0040
6.0900,-0.8042,-2.7747,-2.7878,-3.7113,-2.4817,-2.4087,-3.0151,-3.1436,-3.0396,-2.9891
6.1000,-0.8485,-2.7452,-2.7506,-3.6807,-2.4881,-2.4151,-2.9752,-3.1070,-3.0097,-2.9557
6.1100,-0.8876,-2.6747,-2.6963,-3.6271,-2.4531,-2.4064,-2.9167,-3.0510,-2.9611,-2.9039
6.1200,-0.9211,-2.6114,-2.6252,-3.5511,-2.4295,-2.3828,-2.8401,-2.9761,-2.8941,-2.8340
6.1300,-0.9490,-2.5081,-2.5378,-3.4529,-2.3668,-2.3443,-2.7458,-2.8826,-2.8091,-2.7465
6.1400,-0.9709,-2.4129,-2.4347,-3.3333,-2.3138,-2.2913,-2.6344,-2.7712,-2.7067,-2.6419
6.1500,-0.9867,-2.2790,-2.3164,-3.1929,-2.2189,-2.2240,-2.5066,-2.6425,-2.5874,-2.5208
6.1600,-0.9965,-2.1546,-2.1836,-3.0327,-2.1377,-2.1429,-2.3632,-2.4974,-2.4521,-2.3841
6.1700,-1.0000,-1.9932,-2.0374,-2.8536,-2.0184,-2.0484,-2.2051,-2.3367,-2.3015,-2.2325
6.1800,-0.9973,-1.8429,-1.8784,-2.6568,-1.9111,-1.9412,-2.0333,-2.1615,-2.1367,-2.0670
6.1900,-0.9884,-1.6578,-1.7078,-2.4435,-1.7657,-1.8218,-1.8488,-1.9728,-1.9585,-1.8886
6.2000,-0.9733,-1.4856,-1.5265,-2.2150,-1.6351,-1.6912,-1.6529,-1.7719,-1.7682,-1.6985
6.2100,-0.9522,-1.2810,-1.3358,-1.9727,-1.4703,-1.5500,-1.4466,-1.5599,-1.5669,-1.4979
6.2200,-0.9252,-1.0916,-1.1368,-1.7182,-1.3195,-1.3992,-1.2313,-1.3383,-1.3559,-1.2879
6.2300,-0.8924,-0.8723,-0.9307,-1.4530,-1.1379,-1.2397,-1.0084,-1.1083,-1.1365,-1.0698
6.2400,-0.8540,-0.6706,-0.7188,-1.1787,-0.9706,-1.0724,-0.7792,-0.8714,-0.9100,-0.8452
6.2500,-0.8103,-0.4418,-0.5025,-0.8971,-0.7771,-0.8985,-0.5451,-0.6290,-0.6779,-0.6152
6.2600,-0.7616,-0.2332,-0.2830,-0.6100,-0.5976,-0.7190,-0.3077,-0.3828,-0.4416,-0.3815
6.2700,-0.7082,-0.0003,-0.0618,-0.3191,-0.3977,-0.5350,-0.0683,-0.1342,-0.2026,-0.1453
6.2800,-0.6503,0.2099,0.1597,-0.0262,-0.2104,-0.3477,0.1715,0.1153,0.0377,0.0917
6.2900,-0.5884,0.4414,0.3803,0.2668,-0.0070,-0.1582,0.4102,0.3640,0.2777,0.3282
6.3000,-0.5228,0.6475,0.5984,0.5581,0.1835,0.0323,0.6464,0.6105,0.5159,0.5626
6.3100,-0.4540,0.8722,0.8129,0.8460,0.3818,0.2226,0.8785,0.8532,0.7509,0.7935
6.3200,-0.3823,1.0689,1.0222,1.1286,0.5707,0.4114,1.1052,1.0905,0.9813,1.0195
6.3300,-0.3083,1.2814,1.2252,1.4041,0.7638,0.5978,1.3250,1.3211,1.2054,1.2392
6.3400,-0.2323,1.4635,1.4206,1.6709,0.9464,0.7804,1.5366,1.5435,1.4221,1.4511
6.3500,-0.1549,1.6588,1.6070,1.9272,1.1237,0.9581,1.7386,1.7562,1.6299,1.6540
6.3600,-0.0766,1.8216,1.7835,2.1716,1.2955,1.1299,1.9297,1.9580,1.8275,1.8466
6.3700,0.0023,1.9951,1.9489,2.4024,1.4590,1.2946,2.1089,2.1477,2.0137,2.0277
6.3800,0.0811,2.1342,2.1021,2.6183,1.6157,1.4513,2.2749,2.3239,2.1874,2.1962
6.3900,0.1594,2.2819,2.2422,2.8178,1.7543,1.5990,2.4268,2.4857,2.3474,2.3510
6.4000,0.2367,2.3936,2.3684,2.9998,1.8920,1.7367,2.5636,2.6321,2.4928,2.4912
6.4100,0.3126,2.5121,2.4797,3.1631,2.0103,1.8636,2.6844,2.7620,2.6226,2.6159
6.4200,0.3865,2.5933,2.5757,3.3067,2.1255,1.9789,2.7885,2.8748,2.7361,2.7243
6.4300,0.4580,2.6799,2.6556,3.4297,2.2119,2.0819,2.8753,2.9696,2.8326,2.8157
6.4400,0.5266,2.7283,2.7189,3.5313,2.3019,2.1719,2.9441,3.0460,2.9113,2.8897
6.4500,0.5920,2.7812,2.7654,3.6110,2.3625,2.2484,2.9946,3.1034,2.9720,2.9456
6.4600,0.6537,2.7954,2.7946,3.6681,2.4250,2.3109,3.0265,3.1415,3.0141,2.9832
6.4700,0.7113,2.8135,2.8064,3.7024,2.4505,2.3590,3.0396,3.1601,3.0375,3.0022
6.4800,0.7645,2.7927,2.8007,3.7137,2.4840,2.3925,3.0337,3.1590,3.0419,3.0026
6.4900,0.8130,2.7759,2.7775,3.7018,2.4817,2.4110,3.0090,3.1382,3.0273,2.9842
6.5000,0.8563,2.7205,2.7371,3.6669,2.4853,2.4146,2.9655,3.0979,2.9939,2.9473
6.5100,0.8944,2.6694,2.6796,3.6091,2.4474,2.4031,2.9036,3.0383,2.9419,2.8921
6.5200,0.9269,2.5805,2.6054,3.5289,2.4210,2.3767,2.8236,2.9598,2.8715,2.8188
6.5300,0.9536,2.4966,2.5150,3.4267,2.3554,2.3354,2.7260,2.8628,2.7832,2.7280
6.5400,0.9743,2.3762,2.4089,3.3031,2.2996,2.2797,2.6114,2.7481,2.6775,2.6202
6.5500,0.9891,2.2619,2.2879,3.1590,2.2021,2.2097,2.4806,2.6163,2.5552,2.4961
6.5600,0.9976,2.1127,2.1525,2.9952,2.1184,2.1260,2.3344,2.4681,2.4170,2.3565
6.5700,1.0000,1.9710,2.0038,2.8127,1.9966,2.0290,2.1736,2.3046,2.2636,2.2022
6.5800,0.9961,1.7964,1.8425,2.6127,1.8870,1.9195,1.9993,2.1268,2.0962,2.0342
6.5900,0.9860,1.6313,1.6698,2.3965,1.7395,1.7980,1.8126,1.9357,1.9157,1.8535
6.6000,0.9698,1.4354,1.4867,2.1653,1.6068,1.6653,1.6146,1.7326,1.7233,1.6613
6.6100,0.9475,1.2510,1.2943,1.9206,1.4403,1.5222,1.4065,1.5187,1.5201,1.4588
6.6200,0.9194,1.0384,1.0939,1.6640,1.2877,1.3696,1.1897,1.2953,1.3074,1.2472
6.6300,0.8855,0.8398,0.8866,1.3969,1.1048,1.2086,0.9654,1.0639,1.0866,1.0278
6.6400,0.8461,0.6155,0.6738,1.1212,0.9362,1.0400,0.7352,0.8259,0.8590,0.8020
6.6500,0.8015,0.4077,0.4568,0.8385,0.7418,0.8649,0.5004,0.5827,0.6260,0.5712
6.6600,0.7518,0.1772,0.2369,0.5506,0.5613,0.6845,0.2625,0.3359,0.3891,0.3369
6.6700,0.6975,-0.0343,0.0156,0.2592,0.3611,0.4997,0.0229,0.0870,0.1497,0.1005
6.6800,0.6389,-0.2657,-0.2059,-0.0338,0.1732,0.3119,-0.2168,-0.1625,-0.0906,-0.1366
6.6900,0.5762,-0.4755,-0.4261,-0.3266,-0.0301,0.1222,-0.4552,-0.4109,-0.3303,-0.3728
6.7000,0.5100,-0.7022,-0.6437,-0.6174,-0.2206,-0.0684,-0.6907,-0.6568,-0.5681,-0.6066
6.7100,0.4406,-0.9047,-0.8572,-0.9043,-0.4184,-0.2585,-0.9219,-0.8986,-0.8023,-0.8368
6.7200,0.3685,-1.1214,-1.0655,-1.1856,-0.6069,-0.4469,-1.1474,-1.1347,-1.0315,-1.0616
6.7300,0.2941,-1.3114,-1.2671,-1.4596,-0.7990,-0.6327,-1.3657,-1.3639,-1.2543,-1.2799
6.7400,0.2178,-1.5129,-1.4609,-1.7245,-0.9808,-0.8144,-1.5756,-1.5845,-1.4694,-1.4903
6.7500,0.1402,-1.6854,-1.6455,-1.9787,-1.1566,-0.9911,-1.7756,-1.7953,-1.6753,-1.6913
6.7600,0.0617,-1.8670,-1.8200,-2.2205,-1.3271,-1.1616,-1.9646,-1.9949,-1.8708,-1.8818
6.7700,-0.0172,-2.0174,-1.9831,-2.4486,-1.4888,-1.3249,-2.1414,-2.1821,-2.0547,-2.0606
6.7800,-0.0960,-2.1747,-2.1339,-2.6614,-1.6438,-1.4800,-2.3048,-2.3557,-2.2258,-2.2266
6.7900,-0.1741,-2.2992,-2.2714,-2.8577,-1.7803,-1.6258,-2.4539,-2.5146,-2.3831,-2.3787
6.8000,-0.2512,-2.4286,-2.3948,-3.0362,-1.9160,-1.7616,-2.5877,-2.6579,-2.5256,-2.5160
6.8100,-0.3267,-2.5237,-2.5033,-3.1958,-2.0317,-1.8863,-2.7054,-2.7847,-2.6524,-2.6377
6.8200,-0.4002,-2.6223,-2.5963,-3.3355,-2.1448,-1.9993,-2.8063,-2.8941,-2.7627,-2.7429
6.8300,-0.4712,-2.6854,-2.6731,-3.4545,-2.2284,-2.0999,-2.8897,-2.9855,-2.8558,-2.8311
6.8400,-0.5393,-2.7509,-2.7332,-3.5519,-2.3159,-2.1874,-2.9551,-3.0583,-2.9312,-2.9016
6.8500,-0.6040,-2.7803,-2.7764,-3.6273,-2.3736,-2.2613,-3.0021,-3.1121,-2.9883,-2.9541
6.8600,-0.6649,-2.8114,-2.8023,-3.6801,-2.4335,-2.3211,-3.0304,-3.1465,-3.0269,-2.9882
6.8700,-0.7217,-2.8060,-2.8108,-3.7101,-2.4559,-2.3665,-3.0399,-3.1614,-3.0466,-3.0037
6.8800,-0.7741,-2.8021,-2.8018,-3.7169,-2.4866,-2.3971,-3.0305,-3.1565,-3.0474,-3.0005
6.8900,-0.8216,-2.7619,-2.7753,-3.7006,-2.4813,-2.4128,-3.0022,-3.1320,-3.0292,-2.9787
6.9000,-0.8639,-2.7233,-2.7316,-3.6613,-2.4820,-2.4136,-2.9552,-3.0881,-2.9922,-2.9383
6.9100,-0.9010,-2.6490,-2.6709,-3.5992,-2.4412,-2.3992,-2.8898,-3.0249,-2.9367,-2.8796
6.9200,-0.9324,-2.5769,-2.5936,-3.5147,-2.4119,-2.3700,-2.8064,-2.9428,-2.8628,-2.8029
6.9300,-0.9580,-2.4702,-2.5002,-3.4084,-2.3434,-2.3260,-2.7056,-2.8425,-2.7712,-2.7089
6.9400,-0.9776,-2.3667,-2.3912,-3.2808,-2.2850,-2.2675,-2.5879,-2.7244,-2.6623,-2.5979
6.9500,-0.9911,-2.2299,-2.2674,-3.1329,-2.1848,-2.1949,-2.4541,-2.5894,-2.5369,-2.4708
6.9600,-0.9985,-2.0977,-2.1294,-2.9654,-2.0986,-2.1086,-2.3051,-2.4383,-2.3957,-2.3284
6.9700,-0.9997,-1.9341,-1.9782,-2.7795,-1.9743,-2.0093,-2.1416,-2.2720,-2.2396,-2.1714
6.9800,-0.9946,-1.7768,-1.8147,-2.5763,-1.8624,-1.8974,-1.9649,-2.0916,-2.0696,-2.0009
6.9900,-0.9834,-1.5902,-1.6400,-2.3571,-1.7129,-1.7737,-1.7759,-1.8982,-1.8867,-1.8180
7.0000,-0.9660,-1.4119,-1.4550,-2.1232,-1.5782,-1.6389,-1.5759,-1.6929,-1.6921,-1.6237
7.0100,-0.9427,-1.2067,-1.2610,-1.8761,-1.4099,-1.4940,-1.3661,-1.4771,-1.4870,-1.4194
7.0200,-0.9134,-1.0120,-1.0591,-1.6174,-1.2557,-1.3398,-1.1478,-1.2521,-1.2726,-1.2062
7.0300,-0.8785,-0.7930,-0.8507,-1.3485,-1.0715,-1.1772,-0.9223,-1.0193,-1.0504,-0.9855
7.0400,-0.8381,-0.5871,-0.6370,-1.0713,-0.9016,-1.0073,-0.6911,-0.7802,-0.8216,-0.7587
7.0500,-0.7925,-0.3596,-0.4193,-0.7875,-0.7063,-0.8311,-0.4556,-0.5362,-0.5877,-0.5271
7.0600,-0.7419,-0.1477,-0.1991,-0.4987,-0.5250,-0.6498,-0.2172,-0.2889,-0.3502,-0.2923
7.0700,-0.6867,0.0828,0.0224,-0.2069,-0.3244,-0.4644,0.0225,-0.0398,-0.1106,-0.0556
7.0800,-0.6273,0.2951,0.2438,0.0863,-0.1361,-0.2761,0.2621,0.2096,0.1298,0.1814
7.0900,-0.5640,0.5233,0.4636,0.3789,0.0671,-0.0861,0.5000,0.4577,0.3693,0.4173
7.1000,-0.4971,0.7305,0.6805,0.6691,0.2576,0.1044,0.7348,0.7029,0.6065,0.6505
7.1100,-0.4272,0.9508,0.8932,0.9551,0.4548,0.2943,0.9651,0.9437,0.8399,0.8798
7.1200,-0.3546,1.1476,1.1003,1.2352,0.6429,0.4823,1.1893,1.1787,1.0680,1.1035
7.1300,-0.2797,1.3547,1.3005,1.5076,0.8340,0.6674,1.4062,1.4063,1.2895,1.3204
7.1400,-0.2032,1.5360,1.4926,1.7706,1.0149,0.8483,1.6142,1.6252,1.5030,1.5291
7.1500,-0.1254,1.7251,1.6755,2.0226,1.1892,1.0239,1.8123,1.8340,1.7071,1.7282
7.1600,-0.0468,1.8861,1.8478,2.2620,1.3584,1.1931,1.9990,2.0313,1.9005,1.9166
7.1700,0.0321,2.0526,2.0087,2.4873,1.5183,1.3550,2.1734,2.2160,2.0821,2.0931
7.1800,0.1108,2.1892,2.1571,2.6971,1.6717,1.5083,2.3341,2.3869,2.2507,2.2565
7.1900,0.1888,2.3292,2.2920,2.8902,1.8059,1.6523,2.4804,2.5430,2.4053,2.4059
7.2000,0.2656,2.4377,2.4127,3.0652,1.9396,1.7860,2.6112,2.6832,2.5449,2.5403
7.2100,0.3408,2.5480,2.5183,3.2211,2.0528,1.9086,2.7258,2.8068,2.6686,2.6589
7.2200,0.4139,2.6255,2.6082,3.3570,2.1635,2.0194,2.8234,2.9128,2.7757,2.7609
7.2300,0.4843,2.7035,2.6819,3.4720,2.2444,2.1175,2.9034,3.0007,2.8655,2.8458
7.2400,0.5518,2.7479,2.7389,3.5654,2.3293,2.2025,2.9654,3.0700,2.9375,2.9130
7.2500,0.6158,2.7919,2.7788,3.6365,2.3842,2.2737,3.0089,3.1201,2.9912,2.9620
7.2600,0.6760,2.8018,2.8014,3.6851,2.4413,2.3308,3.0337,3.1509,3.0262,2.9926
7.2700,0.7320,2.8109,2.8066,3.7106,2.4607,2.3734,3.0396,3.1620,3.0424,3.0046
7.2800,0.7834,2.7860,2.7943,3.7131,2.4886,2.4013,3.0266,3.1534,3.0396,2.9978
7.2900,0.8300,2.7602,2.7646,3.6925,2.4803,2.4141,2.9947,3.1252,3.0179,2.9724
7.3000,0.8714,2.7007,2.7177,3.6489,2.4781,2.4120,2.9442,3.0776,2.9774,2.9285
7.3100,0.9073,2.6409,2.6538,3.5825,2.4343,2.3948,2.8754,3.0108,2.9184,2.8664
7.3200,0.9377,2.5482,2.5734,3.4939,2.4023,2.3628,2.7887,2.9252,2.8411,2.7865
7.3300,0.9621,2.4560,2.4770,3.3835,2.3310,2.3160,2.6846,2.8215,2.7462,2.6891
7.3400,0.9806,2.3323,2.3652,3.2520,2.2698,2.2548,2.5638,2.7002,2.6342,2.5751
7.3500,0.9930,2.2102,2.2386,3.1003,2.1671,2.1796,2.4270,2.5620,2.5057,2.4450
7.3600,0.9992,2.0582,2.0981,2.9293,2.0783,2.0908,2.2752,2.4080,2.3616,2.2997
7.3700,0.9992,1.9094,1.9445,2.7401,1.9517,1.9890,2.1092,2.2389,2.2029,2.1401
7.3800,0.9930,1.7328,1.7788,2.5338,1.8375,1.8748,1.9300,2.0560,2.0303,1.9672
7.3900,0.9806,1.5613,1.6020,2.3117,1.6860,1.7490,1.7389,1.8602,1.8452,1.7821
